index,output.relations_noOffset,aqs,aqs_initial
protest--storm,7365,0.723863357243,0.571428571429
4 . 0-r-tremor,7365,0.728603734374,0.714285714286
magnitude 6 . 1 quake--struck,7365,0.729752667293,0.642857142857
death-r-suffocated,7365,0.734306052684,0.571428571429
6 . 1 - magnitude earthquake--in panic,7365,0.737727103833,0.571428571429
damaged-r-quake,7365,0.738570103668,0.608355091384
dead-r-riots,7365,0.73987955737,0.714285714286
made-r-march,7365,0.74154966852,0.535714285714
bombing--casualties,7365,0.743783897771,0.642857142857
aftershocks--death,7365,0.744043479672,0.642857142857
caught fire-r-hurled,7365,0.744950046942,0.571428571429
6 . 4 - magnitude quake--rocked,7365,0.748680878842,0.714285714286
2004 tsunami-r-quake,7365,0.749693526552,0.714285714286
earthquake--forced,7365,0.750681682351,0.642857142857
measures--protests,7365,0.751842431458,0.642857142857
made--popular,7365,0.753170527672,0.714285714286
aftershocks--died,7365,0.753841674857,0.714285714286
6 . 1 - magnitude quake--strikes,7365,0.754010247825,0.668367346939
clashed-r-walkout,7365,0.754820164021,0.571428571429
quake--took place,7365,0.755804654062,0.714285714286
collapsing--killed,7365,0.757100042042,0.642857142857
experienced-r-tremor,7365,0.757680066337,0.571428571429
died-r-taking,7365,0.759787450522,0.683673469388
destroyed-r-tremor,7365,0.760958195404,0.5
bombings--condemnation,7365,0.761826326218,0.5
quake--tsunami,7365,0.762680643928,0.688698284561
aftershocks-r-quake,7365,0.763647941575,0.642857142857
6 . 1 - magnitude earthquake--running,7365,0.765712616055,0.571428571429
aftershocks--injured,7365,0.76683450151,0.642857142857
indonesia earthquake--injured,7365,0.769193365508,0.642857142857
cuts--protest,7365,0.769563763173,0.740131578947
2004 tsunami--killed,7365,0.769651983276,0.714285714286
earthquake--flattened,7365,0.773198391247,0.642857142857
3 . 6--panic,7365,0.773203447202,0.714285714286
6 . 4 - magnitude quake--killing,7365,0.773887084209,0.642857142857
glamour--showcased,7365,0.774776547593,0.642857142857
disaster--trapped,7365,0.776998813347,0.714285714286
damages--fell onto,7365,0.781639400037,0.571428571429
deaths-r-riot,7365,0.78443392697,0.571428571429
death-r-earthquake,7365,0.784549866556,0.642857142857
climbing--died,7365,0.784864202177,0.725274725275
hurt-r-quake,7365,0.785444081026,0.642857142857
6 . 1 - magnitude earthquake--panic,7365,0.785940006519,0.721854304636
fire--killed,7365,0.786763177593,0.714285714286
earthquake--trapped,7365,0.788395100283,0.714285714286
launching--two bombing raids,7365,0.789066212524,0.571428571429
killed-r-threw,7365,0.789541037209,0.680272108844
crossed--dropped,7365,0.792269307888,0.619834710744
6 . 1 - magnitude earthquake--injuring,7365,0.793653560863,0.680272108844
musicals-r-starring,7365,0.793791333104,0.642857142857
climbing--fell,7365,0.794299106244,0.706303724928
devastated-r-quake,7365,0.800671930404,0.71107266436
fighting--fled,7365,0.803080329022,0.642857142857
inferno--killed,7365,0.803613159517,0.714285714286
death-r-fallen,7365,0.803733129679,0.753071253071
attack--left dead,7365,0.803831399811,0.642857142857
cuts--strike,7365,0.804502965576,0.687951807229
6 . 1 - magnitude earthquake--killed,7365,0.805892567048,0.751552795031
died-r-falling,7365,0.810072573346,0.689373297003
fled-r-violence,7365,0.810177912656,0.642857142857
fleeing--sheltering,7365,0.810763033232,0.642857142857
delighted-r-warm,7365,0.81242202424,0.714285714286
aftershocks-r-temblor,7365,0.812934938821,0.785714285714
killed-r-protests,7365,0.816009492709,0.714285714286
damage-r-quake,7365,0.823727449631,0.732081911263
death toll-r-disaster,7365,0.825622449977,0.857142857143
shake-r-tremor,7365,0.828264201614,0.642857142857
killing-r-tsunami,7365,0.829205740806,0.737980769231
destroying-r-earthquake,7365,0.831047220153,0.714285714286
demonstrations-r-measures,7365,0.831721895561,0.642857142857
killed-r-tsunami,7365,0.831819208436,0.755925013684
threw--went up in flames,7365,0.832311054786,0.642857142857
launched--responded,7365,0.834225745808,0.714285714286
felt-r-quake,7365,0.835814202595,0.764150943396
died-r-set fire,7365,0.838502541756,0.714285714286
aftershocks--panic,7365,0.839320099023,0.714285714286
bombing-r-tensions,7365,0.843726651935,0.714285714286
kills-r-quake,7365,0.847495339815,0.785714285714
march-r-strike,7365,0.84919609791,0.698185291309
dropped--exploded,7365,0.851459366276,0.785714285714
deaths-r-fell,7365,0.853693692645,0.785714285714
air attack--condemns,7365,0.855203282794,0.857142857143
conflict--sheltering,7365,0.85718919087,0.714285714286
6 . 1 - magnitude earthquake--collapse,7365,0.858396820076,0.785714285714
earthquake--leveled,7365,0.860292861779,0.857142857143
damaged-r-earthquake,7365,0.860294634776,0.642857142857
caught fire--died,7365,0.861780482277,0.751552795031
earthquake--knocked down,7365,0.861785334053,0.642857142857
earthquake--landslides,7365,0.863550591193,0.752336448598
injured-r-quake,7365,0.86588799464,0.772925764192
tremor--tsunami,7365,0.866132415179,0.784860557769
panic-r-quake,7365,0.867688938085,0.764150943396
6 . 1 magnitude earthquake--injured,7365,0.868599170017,0.792168674699
killed-r-protesting,7365,0.868914374887,0.857142857143
killed-r-went up in flames,7365,0.86965123651,0.714285714286
bombardment--condemned,7365,0.869776624244,0.857142857143
affected-r-hit,7365,0.869797987542,0.714285714286
felt-r-tremors,7365,0.870345680391,0.857142857143
sliding-r-walking,7365,0.870775969978,0.785714285714
earthquake--killed,7365,0.871962501952,0.778563015312
earthquake--rescue operation,7365,0.872028657673,0.714285714286
detonated-r-landed,7365,0.873896223957,0.642857142857
6 . 1 - magnitude earthquake--killing,7365,0.875768443851,0.714285714286
accidents-r-climbing,7365,0.87612198815,0.785714285714
killing-r-quake,7365,0.882874402618,0.785714285714
aftershock-r-earthquake,7365,0.883983022881,0.857142857143
blaze--died,7365,0.884331909293,0.714285714286
landslides-r-quake,7365,0.885867100096,0.791666666667
earthquake--killing,7365,0.886268647976,0.767452344152
8 . 7 - magnitude earthquake--tsunami alerts,7365,0.8870096972,0.857142857143
destruction-r-earthquake,7365,0.887313566875,0.857142857143
earthquake--injuring,7365,0.888111098837,0.79550209205
flattened-r-quake,7365,0.88919344586,0.714285714286
deaths-r-fallen,7365,0.891102622577,0.836501901141
killed-r-landslide,7365,0.891704201587,0.785714285714
injured-r-landslide,7365,0.891704201587,0.785714285714
6 . 1 magnitude earthquake--rescue operations,7365,0.891765942831,0.751552795031
quake--shelter,7365,0.894175552209,0.714285714286
smashed-r-violence,7365,0.895946273961,0.785714285714
death-r-slipped,7365,0.896122872698,0.78892733564
murder-r-riot,7365,0.897006094459,0.785714285714
barrages-r-responded,7365,0.897779893467,0.714285714286
6 . 4 - magnitude earthquake--jolted,7365,0.897974345854,0.785714285714
boxing day earthquake--killing,7365,0.898773347082,0.834285714286
6 . 1 magnitude earthquake--flattening,7365,0.902109828045,0.857142857143
magnitude 9 . 1 quake--tsunami,7365,0.905327845633,0.857142857143
6 . 1 - magnitude earthquake--dead,7365,0.906307832504,0.785714285714
earthquake--tsunami,7365,0.906870314153,0.81007751938
6 . 1 magnitude earthquake--dead,7365,0.910334566237,0.857142857143
earthquake--wounding,7365,0.914895051041,0.857142857143
earthquake--missing,7365,0.915544889753,0.785714285714
aftershocks-r-earthquake,7365,0.919120685091,0.785714285714
aftershocks-r-tremor,7365,0.919830717917,0.714285714286
died-r-quake,7365,0.92100667703,0.785714285714
earthquake--tremor,7365,0.922559291478,0.808383233533
earthquake--jolts,7365,0.922841901758,0.784431137725
dead-r-quake,7365,0.927187254942,0.785714285714
8 . 6 - magnitude quake--tsunami alert,7365,0.928307595342,0.857142857143
collapsed-r-earthquake,7365,0.928586442891,0.785714285714
damaged-r-tremor,7365,0.929285635896,0.794910179641
damaging-r-earthquake,7365,0.930892749518,0.822857142857
6 . 1 - magnitude quake--injured,7365,0.932084048553,0.862368024133
attack--killed,7365,0.933161601041,0.846525096525
disaster-r-earthquake,7365,0.935660046812,0.928571428571
quake--shaken,7365,0.936973136716,0.836776859504
demonstrations--violence,7365,0.938530631796,0.857142857143
earthquake--flattening,7365,0.942815458174,0.785714285714
fire-r-hurled,7365,0.948498276926,0.928571428571
6 . 1 magnitude quake--injured,7365,0.950344852085,0.785714285714
indonesia quake--injured,7365,0.951399151848,0.785714285714
fell-r-inexperienced,7365,0.95164633271,0.928571428571
blackout-r-quake,7365,0.956057695183,0.857142857143
6 . 1 magnitude earthquake--landslides,7365,0.956108883336,0.857142857143
die-r-riots,7365,0.957451425327,0.785714285714
die-r-quake,7365,0.958909959193,0.857142857143
dead-r-falling,7365,0.959277567768,0.857142857143
aftershocks--felt,7365,0.959818061432,0.928571428571
dead-r-magnitude - 6 . 1 quake,7365,0.961425317457,0.857142857143
6 . 1 - magnitude earthquake--injured,7365,0.961510134483,0.885906040268
fall--killed,7365,0.967087319441,0.928571428571
affected-r-quake,7365,0.96901314825,0.785714285714
magnitude - 6 . 1 earthquake--missing,7365,0.969939164097,0.928571428571
6 . 1 - magnitude earthquake--destroyed,7365,0.970750227302,0.892086330935
dead-r-torch,7365,0.975896715755,0.928571428571
death-r-quake,7365,0.979911560333,0.928571428571
bomb--killed,7365,0.982802947951,0.928571428571
injured-r-riots,7365,0.983633276574,0.928571428571
killed-r-major earthquake,7365,0.987536546056,0.928571428571
power outage-r-quake,7365,0.989400004495,0.964467005076
alleges-r-bombed,7365,0.991480021848,0.928571428571
dead-r-indonesia quake,7365,0.991568532408,0.928571428571
earthquake--injures,7365,0.992168311122,0.928571428571
6 . 1 magnitude earthquake--injures,7365,0.992237240391,0.928571428571
quake--ran,7365,0.993952744998,0.892550143266
quake--tsunami alert,7365,0.994136097505,0.928571428571
deaths-r-fall,7365,0.995099257511,0.965517241379
hurled--setting ablaze,7365,0.99731131869,0.928571428571
died-r-set on fire,7365,0.997643690635,0.928571428571
damaged-r-reduced,7365,1.0,1.0
damaged-r-issued,7365,1.0,1.0
protest--saving,7365,1.0,1.0
death--found,7365,1.0,1.0
protest--raise,7365,1.0,1.0
strike-r-strike,7365,1.0,1.0
death--killed,7365,1.0,1.0
devastated--earthquake,7365,1.0,1.0
death--hit,7365,1.0,1.0
depth of just 10 kilometres-r-hit,7365,1.0,1.0
comes-r-violent,7365,1.0,1.0
death-r-killed,7365,1.0,1.0
spread-r-visit,7365,1.0,1.0
death-r-found,7365,1.0,1.0
6 . 4 - magnitude earthquake-r-casualties,7365,1.0,1.0
6 . 4 - magnitude earthquake-r-jolted,7365,1.0,1.0
6 . 4 - magnitude earthquake-r-material damage,7365,1.0,1.0
destruction--earthquake,7365,1.0,1.0
protest-r-storm,7365,1.0,1.0
damaged-r-felt,7365,1.0,1.0
damaged--reduced,7365,1.0,1.0
6 . 0--struck,7365,1.0,1.0
damaged--which,7365,1.0,1.0
damaged-r-evacuate,7365,1.0,1.0
destruction-r-injuring,7365,1.0,1.0
death--strike,7365,1.0,1.0
death--shook,7365,1.0,1.0
strike--strike,7365,1.0,1.0
detonate--fell,7365,1.0,1.0
destruction--hit,7365,1.0,1.0
death--quake,7365,1.0,1.0
devastated--landslides,7365,1.0,1.0
struck-r-tsunami,7365,1.0,1.0
2004 tsunami--6 . 1 - magnitude quake,7365,1.0,1.0
pregnant--threw,7365,1.0,1.0
dead--violence,7365,1.0,1.0
power outage-r-ran,7365,1.0,1.0
darkness--knocked down,7365,1.0,1.0
power outage--ran,7365,1.0,1.0
tried-r-visit,7365,1.0,1.0
- 6 . 1--measured,7365,1.0,1.0
tsunami--which,7365,1.0,1.0
pregnant-r-protesting,7365,1.0,1.0
collapsed-r-under debris,7365,1.0,1.0
tsunami-r-which,7365,1.0,1.0
- 6 . 0-r-damage,7365,1.0,1.0
- 6 . 0--quake,7365,1.0,1.0
dead--magnitude - 6 . 1 quake,7365,1.0,1.0
devastated-r-injuring,7365,1.0,1.0
planned-r-took to the streets,7365,1.0,1.0
dead--leading,7365,1.0,1.0
collapsed-r-killed,7365,1.0,1.0
collapsed-r-death toll,7365,1.0,1.0
collapsed-r-trapped,7365,1.0,1.0
struck--which,7365,1.0,1.0
pregnant-r-threw,7365,1.0,1.0
trapped--under debris,7365,1.0,1.0
devastated--flattened,7365,1.0,1.0
4 . 0--aftershocks,7365,1.0,1.0
proposed-r-reforms,7365,1.0,1.0
devastated--injuring,7365,1.0,1.0
struck-r-which,7365,1.0,1.0
comes--violent,7365,1.0,1.0
death toll-r-rise,7365,1.0,1.0
death toll--trapped,7365,1.0,1.0
damaging--hit,7365,1.0,1.0
8 . 7 - magnitude earthquake-r-hit,7365,1.0,1.0
destroyed-r-which,7365,1.0,1.0
damaging--killing,7365,1.0,1.0
8 . 6 - magnitude quake-r-indian ocean - wide,7365,1.0,1.0
dead-r-rescue operations,7365,1.0,1.0
collapsing-r-killed,7365,1.0,1.0
2004 tsunami-r-killed,7365,1.0,1.0
devastated--rocked,7365,1.0,1.0
dead-r-leading,7365,1.0,1.0
damaging-r-killing,7365,1.0,1.0
tossed-r-working,7365,1.0,1.0
death toll--earthquake,7365,1.0,1.0
death-r-made the round,7365,1.0,1.0
six miles beneath-r-which,7365,1.0,1.0
spread--visit,7365,1.0,1.0
quake-r-rocked,7365,1.0,1.0
6 . 1 magnitude earthquake-r-leading,7365,1.0,1.0
quake-r-registered,7365,1.0,1.0
6 . 1 magnitude earthquake-r-strikes,7365,1.0,1.0
quake-r-quake,7365,1.0,1.0
designed-r-killed,7365,1.0,1.0
reach--witnessed,7365,1.0,1.0
reach-r-spend,7365,1.0,1.0
designed-r-left dead,7365,1.0,1.0
6 . 1 magnitude earthquake-r-under way,7365,1.0,1.0
crisis-r-reforms,7365,1.0,1.0
6 . 1 - magnitude quake-r-hits,7365,1.0,1.0
6 . 1 - magnitude quake-r-devastated,7365,1.0,1.0
depth of 10 kilometers ( 6 miles )-r-located,7365,1.0,1.0
recovered-r-tsunami,7365,1.0,1.0
depth of 10 kilometers ( 6 miles )--located,7365,1.0,1.0
6 . 1 - magnitude quake--quake,7365,1.0,1.0
rescue operations-r-under way,7365,1.0,1.0
cuts--reforms,7365,1.0,1.0
rescuing-r-strike,7365,1.0,1.0
restored--struck,7365,1.0,0.0001
quake-r-see,7365,1.0,1.0
depth of just 10 kilometers ( six miles )--located,7365,1.0,1.0
6 . 1 magnitude earthquake-r-landslides,7365,1.0,1.0
designed-r-furious,7365,1.0,1.0
raise-r-storm,7365,1.0,1.0
depth of just six miles--quake,7365,1.0,1.0
conflict-r-fleeing,7365,1.0,1.0
raise-r-tried,7365,1.0,1.0
coverage-r-referring,7365,1.0,1.0
depth of just 10 kilometers ( six miles )--struck,7365,1.0,1.0
confirmed-r-killed,7365,1.0,1.0
ran--screamed for help,7365,1.0,1.0
confirmed-r-earthquake,7365,1.0,1.0
ran--shook,7365,1.0,1.0
restored-r-struck,7365,1.0,0.0001
ran-r-screamed for help,7365,1.0,1.0
quake-r-worst - hit,7365,1.0,1.0
quake-r-which,7365,1.0,1.0
condemned--conflict,7365,1.0,1.0
quake-r-tsunami alert,7365,1.0,1.0
6 . 1 magnitude earthquake-r-dead,7365,1.0,1.0
quake-r-took place,7365,1.0,1.0
quake-r-temblor,7365,1.0,1.0
6 . 1 magnitude earthquake-r-destroyed,7365,1.0,1.0
6 . 1 magnitude earthquake-r-flattening,7365,1.0,1.0
6 . 1 magnitude earthquake-r-injured,7365,1.0,1.0
confirmed--earthquake,7365,1.0,1.0
protesting-r-threw,7365,1.0,1.0
quake--see,7365,1.0,1.0
defaulting--strike,7365,1.0,1.0
saving-r-took to the streets,7365,1.0,1.0
saving-r-went up in flames,7365,1.0,1.0
damaged--felt,7365,1.0,1.0
see--traffic jams,7365,1.0,1.0
destroyed-r-injured,7365,1.0,1.0
see-r-traffic jams,7365,1.0,1.0
serving--world war ii,7365,1.0,1.0
set up--torched,7365,1.0,1.0
set up-r-torched,7365,1.0,1.0
damaged--issued,7365,1.0,1.0
death-r-under pressure,7365,1.0,1.0
death-r-tried,7365,1.0,1.0
six miles beneath--which,7365,1.0,1.0
depth of just 10km-r-quake,7365,1.0,1.0
6 . 1 magnitude quake-r-hits,7365,1.0,1.0
providing-r-service,7365,1.0,1.0
sliding down--walking,7365,1.0,1.0
death-r-rose,7365,1.0,1.0
death-r-rises,7365,1.0,1.0
spend--witnessed,7365,1.0,1.0
death-r-recovered,7365,1.0,1.0
saving--took to the streets,7365,1.0,1.0
damaged--earthquake,7365,1.0,1.0
decided--strike,7365,1.0,1.0
rose--shook,7365,1.0,1.0
destroyed--hit,7365,1.0,1.0
resulting--tremor,7365,1.0,1.0
cuts-r-set fire,7365,1.0,1.0
cuts-r-took to the streets,7365,1.0,1.0
cuts-r-went up in flames,7365,1.0,1.0
decision-r-storm,7365,1.0,1.0
damage--immediate,7365,1.0,1.0
destroyed--landslides,7365,1.0,1.0
damage--struck,7365,1.0,1.0
6 . 1 - magnitude earthquake-r-running,7365,1.0,1.0
defaulting-r-strike,7365,1.0,1.0
damage-r-immediate,7365,1.0,1.0
destroyed--strikes,7365,1.0,1.0
6 . 1 - magnitude earthquake-r-issued,7365,1.0,1.0
6 . 1 - magnitude earthquake-r-injuring,7365,1.0,1.0
quake--quake,7365,1.0,1.0
6 . 1 - magnitude earthquake-r-collapse,7365,1.0,1.0
destroyed--tremor,7365,1.0,1.0
damage-r-sustained,7365,1.0,1.0
destroyed--tsunami,7365,1.0,1.0
damaged--destroyed,7365,1.0,1.0
destroyed--which,7365,1.0,1.0
6 . 1 - magnitude earthquake-r-killing,7365,1.0,1.0
denounced--murder,7365,1.0,1.0
bomb-r-killed,7365,1.0,1.0
participation--referring,7365,1.0,1.0
issued--tsunami warning,7365,1.0,1.0
issued--tsunami warnings,7365,1.0,1.0
issued--which,7365,1.0,1.0
flattening--hit,7365,1.0,1.0
bailout-r-decision,7365,1.0,1.0
issued-r-tsunami warning,7365,1.0,1.0
flattened-r-killing,7365,1.0,1.0
issued--struck,7365,1.0,1.0
flattened-r-injuring,7365,1.0,1.0
it--quake,7365,1.0,1.0
flattened--landslides,7365,1.0,1.0
avoid-r-striking,7365,1.0,1.0
burning--march,7365,1.0,1.0
avoid-r-killed,7365,1.0,1.0
fire-r-trying,7365,1.0,1.0
it--tremor,7365,1.0,1.0
flattened--tsunami,7365,1.0,1.0
burning-r-dead,7365,1.0,1.0
broken out-r-trying,7365,1.0,1.0
broken out-r-flee,7365,1.0,1.0
injured-r-rescue operations,7365,1.0,1.0
injured-r-see,7365,1.0,1.0
bailout-r-threw,7365,1.0,1.0
injured-r-tsunami warnings,7365,1.0,1.0
flattening-r-under way,7365,1.0,1.0
injuring--landslides,7365,1.0,1.0
injuring--magnitude,7365,1.0,1.0
bailout-r-protest,7365,1.0,1.0
injuring--quake,7365,1.0,1.0
injuring--struck,7365,1.0,1.0
bailout-r-storm,7365,1.0,1.0
bailout-r-raise,7365,1.0,1.0
flattening-r-measuring,7365,1.0,1.0
flattening--under way,7365,1.0,1.0
flattening--shook,7365,1.0,1.0
flattening--measuring,7365,1.0,1.0
injuring--strikes,7365,1.0,1.0
broken out--fire,7365,1.0,1.0
burning-r-extinguished,7365,1.0,1.0
it-r-resulting,7365,1.0,1.0
killed--magnitude - 9 . 1 earthquake,7365,1.0,1.0
fell onto-r-traffic jams,7365,1.0,1.0
attended--referring,7365,1.0,1.0
fell onto-r-injured,7365,1.0,1.0
killed--murder,7365,1.0,1.0
fell onto--traffic jams,7365,1.0,1.0
fell onto--quake,7365,1.0,1.0
killed--landslide,7365,1.0,1.0
killed--protesting,7365,1.0,1.0
killed--striking,7365,1.0,1.0
fall-r-spend,7365,1.0,1.0
killed--torched,7365,1.0,1.0
fall-r-recovered,7365,1.0,1.0
fall--spend,7365,1.0,1.0
killed--which,7365,1.0,1.0
killed-r-koran reading session,7365,1.0,1.0
killed--protests,7365,1.0,1.0
fire-r-flee,7365,1.0,1.0
fell-r-knowledge,7365,1.0,1.0
came-r-found,7365,1.0,1.0
find-r-struggling,7365,1.0,1.0
avert-r-killed,7365,1.0,1.0
it-r-violent,7365,1.0,1.0
felt-r-worst - hit,7365,1.0,1.0
its--magnitude 6 . 1 quake,7365,1.0,1.0
its--struck,7365,1.0,1.0
its-r-located,7365,1.0,1.0
fell-r-landed,7365,1.0,1.0
felt-r-registering,7365,1.0,1.0
came--quake,7365,1.0,1.0
felt--tremors,7365,1.0,1.0
jolt-r-rises,7365,1.0,1.0
felt--tremor,7365,1.0,1.0
jolted-r-material damage,7365,1.0,1.0
felt--jolts,7365,1.0,1.0
attending-r-explode,7365,1.0,1.0
avert--designed,7365,1.0,1.0
extinguished--torched,7365,1.0,1.0
bailout-r-torched,7365,1.0,1.0
bailout-r-tried,7365,1.0,1.0
held--world war ii,7365,1.0,1.0
hurled-r-inferno,7365,1.0,1.0
hurled-r-killed,7365,1.0,1.0
health-r-sleep,7365,1.0,1.0
dead--indonesia earthquake,7365,1.0,1.0
handed out--killed,7365,1.0,1.0
gets-r-took to,7365,1.0,1.0
held-r-world war ii,7365,1.0,1.0
gets--took to,7365,1.0,1.0
boxing day earthquake-r-hit,7365,1.0,1.0
break--strike,7365,1.0,1.0
gathered--tried,7365,1.0,1.0
gathered--spread,7365,1.0,1.0
gathered--made the round,7365,1.0,1.0
furious-r-left dead,7365,1.0,1.0
immediate--quake,7365,1.0,1.0
battles-r-mobilising,7365,1.0,1.0
break-r-strike,7365,1.0,1.0
bombing-r-condemned,7365,1.0,1.0
hit--leading,7365,1.0,1.0
hit-r-see,7365,1.0,1.0
hit-r-ran,7365,1.0,1.0
hit-r-tsunami alerts,7365,1.0,1.0
hit-r-under way,7365,1.0,1.0
hit-r-which,7365,1.0,1.0
hits--indonesia earthquake,7365,1.0,1.0
blazes-r-extinguished,7365,1.0,1.0
bombing--sheltering,7365,1.0,1.0
hits--tremor,7365,1.0,1.0
blazes--set up,7365,1.0,1.0
hit-r-leading,7365,1.0,1.0
hit-r-landslides,7365,1.0,1.0
hit-r-killed,7365,1.0,1.0
hit-r-injured,7365,1.0,1.0
hit--which,7365,1.0,1.0
hit--see,7365,1.0,1.0
hit-r-panic,7365,1.0,1.0
injured-r-leading,7365,1.0,1.0
immediate-r-struck,7365,1.0,1.0
bringing--death toll,7365,1.0,1.0
broke out-r-died,7365,1.0,1.0
injured--landslide,7365,1.0,1.0
broke--choked,7365,1.0,1.0
broke--threw,7365,1.0,1.0
broke--working,7365,1.0,1.0
forced--killed,7365,1.0,1.0
broke-r-caught fire,7365,1.0,1.0
injured--it,7365,1.0,1.0
injured--rocked,7365,1.0,1.0
injured--strikes,7365,1.0,1.0
injured--struck,7365,1.0,1.0
force-r-restored,7365,1.0,1.0
broke-r-died,7365,1.0,1.0
force--restored,7365,1.0,1.0
injured-r-issued,7365,1.0,1.0
broke-r-working,7365,1.0,1.0
injured--see,7365,1.0,1.0
freestyle-r-made,7365,1.0,1.0
injured--issued,7365,1.0,1.0
bankruptcy-r-protest,7365,1.0,1.0
bringing--koran reading session,7365,1.0,1.0
in panic-r-screamed for help,7365,1.0,1.0
bringing-r-confirmed,7365,1.0,1.0
battle-r-burning,7365,1.0,1.0
bringing-r-death toll,7365,1.0,1.0
increased--temblor,7365,1.0,1.0
found-r-hit,7365,1.0,1.0
inferno-r-killed,7365,1.0,1.0
found--quake,7365,1.0,1.0
indian ocean - wide--quake,7365,1.0,1.0
indian ocean - wide--tsunami alert,7365,1.0,1.0
indian ocean - wide-r-tsunami alert,7365,1.0,1.0
indonesia earthquake-r-injured,7365,1.0,1.0
indonesia quake-r-injured,7365,1.0,1.0
broke out--marched,7365,1.0,1.0
bankruptcy-r-went up in flames,7365,1.0,1.0
battle--march,7365,1.0,1.0
devastated-r-which,7365,1.0,1.0
explode--landed,7365,1.0,1.0
killed-r-rise,7365,1.0,1.0
dream--world war ii,7365,1.0,1.0
clashes--tried,7365,1.0,1.0
clashes--visit,7365,1.0,1.0
class-r-explode,7365,1.0,1.0
disaster-r-trapped,7365,1.0,1.0
aftershocks-r-died,7365,1.0,1.0
measured--temblor,7365,1.0,1.0
marched-r-violence,7365,1.0,1.0
aftershocks-r-death,7365,1.0,1.0
measures--pregnant,7365,1.0,1.0
disaster--koran reading session,7365,1.0,1.0
disaster--earthquake,7365,1.0,1.0
difficult-r-see,7365,1.0,1.0
measures-r-murder,7365,1.0,1.0
measures-r-pregnant,7365,1.0,1.0
aftershocks--quake,7365,1.0,1.0
measures--murder,7365,1.0,1.0
measures-r-torched,7365,1.0,1.0
marched-r-smashed,7365,1.0,1.0
hit-r-recovered,7365,1.0,1.0
made the round-r-visit,7365,1.0,1.0
approaching-r-living,7365,1.0,1.0
approaching-r-fell,7365,1.0,1.0
approaching--living,7365,1.0,1.0
earthquake--levels,7365,1.0,1.0
claim--rage,7365,1.0,1.0
magnitude - 6 . 1 earthquake-r-missing,7365,1.0,1.0
clashes--death,7365,1.0,1.0
magnitude - 6 . 1 earthquake-r-struck,7365,1.0,1.0
magnitude - 9 . 1 earthquake-r-tsunami,7365,1.0,1.0
magnitude 6 . 1 quake-r-struck,7365,1.0,1.0
aftershocks-r-rises,7365,1.0,1.0
aftershocks-r-magnitudes,7365,1.0,1.0
aftershocks-r-injured,7365,1.0,1.0
dream-r-world war ii,7365,1.0,1.0
aftershocks-r-felt,7365,1.0,1.0
magnitude - 6 . 1 quake-r-struck,7365,1.0,1.0
approaching-r-slipped,7365,1.0,1.0
measures-r-turned,7365,1.0,1.0
measuring 7 . 2 on the richter scale--struck,7365,1.0,1.0
collapse-r-trapped,7365,1.0,1.0
died--saving,7365,1.0,1.0
died--rescuing,7365,1.0,1.0
affected-r-appeared,7365,1.0,1.0
affected--hit,7365,1.0,1.0
died--quake,7365,1.0,1.0
died--planned,7365,1.0,1.0
died--threw,7365,1.0,1.0
affairs--damaged,7365,1.0,1.0
collapsed--koran reading session,7365,1.0,1.0
panic--quake,7365,1.0,1.0
died--injured,7365,1.0,1.0
died--hurled,7365,1.0,1.0
panic--which,7365,1.0,1.0
died--fell,7365,1.0,1.0
panic-r-which,7365,1.0,1.0
originated--which,7365,1.0,1.0
measures-r-violent,7365,1.0,1.0
collapse-r-struggling,7365,1.0,1.0
collapse-r-find,7365,1.0,1.0
aftershocks--it,7365,1.0,1.0
measuring--shook,7365,1.0,1.0
difficult--see,7365,1.0,1.0
measuring-r-shook,7365,1.0,1.0
dies-r-experience,7365,1.0,1.0
climbing-r-killed,7365,1.0,1.0
meet-r-storm,7365,1.0,1.0
collapse-r-injuring,7365,1.0,1.0
meet-r-tried,7365,1.0,1.0
dies--experience,7365,1.0,1.0
clouded--responded,7365,1.0,1.0
murder--protests,7365,1.0,1.0
aftershock--earthquake,7365,1.0,1.0
murder-r-protests,7365,1.0,1.0
died-r-saving,7365,1.0,1.0
collapse--struck,7365,1.0,1.0
aftershock-r-death,7365,1.0,1.0
killed-r-murder,7365,1.0,1.0
made the round--visit,7365,1.0,1.0
earthquake-r-evacuation,7365,1.0,1.0
evacuation--prompting,7365,1.0,1.0
killing--struck,7365,1.0,1.0
killing--tsunami,7365,1.0,1.0
evacuation--it,7365,1.0,1.0
evacuation--felt,7365,1.0,1.0
evacuation--experienced,7365,1.0,1.0
killing-r-magnitude - 6 . 1 earthquake,7365,1.0,1.0
killing--shook,7365,1.0,1.0
killing-r-measuring,7365,1.0,1.0
killing-r-recovered,7365,1.0,1.0
evacuate-r-see,7365,1.0,1.0
evacuate--see,7365,1.0,1.0
attack-r-died,7365,1.0,1.0
evacuate--fell onto,7365,1.0,1.0
knocked down-r-sinking,7365,1.0,1.0
erupts--march,7365,1.0,1.0
killing-r-missing,7365,1.0,1.0
casualties-r-material damage,7365,1.0,1.0
killing--rocked,7365,1.0,1.0
evacuation--resulting,7365,1.0,1.0
experienced-r-resulting,7365,1.0,1.0
casualties--jolted,7365,1.0,1.0
experience-r-falling,7365,1.0,1.0
experience--falling,7365,1.0,1.0
