index,output.relations_noOffset,aqs,aqs_initial
charged--fire,10155,0.0538098114174,0.047619047619
checked into--comply,10155,0.0538345933932,0.0714285714286
robberies--string,10155,0.054549464852,0.0714285714286
pulls on-r-runs,10155,0.0546349112595,0.0714285714286
banking-r-homecoming,10155,0.0551013382215,0.0714285714286
checked into-r-happy,10155,0.0552075030888,0.0714285714286
close--won,10155,0.0553254914285,0.0714285714286
agreed-r-send,10155,0.0556842833883,0.107142857143
heads to-r-rehab,10155,0.0563186295436,0.0714285714286
deal--plea,10155,0.0566743017992,0.0714285714286
answer-r-escaped,10155,0.0567243346037,0.0714285714286
buying--rehab,10155,0.0571454478353,0.142857142857
allow-r-headed,10155,0.0573414109576,0.142857142857
statement-r-treatment,10155,0.057379407009,0.107142857143
checked - in-r-treatment,10155,0.0574896540292,0.0714285714286
headed-r-hopped,10155,0.0575147454561,0.0714285714286
checked into--crash,10155,0.0576401225495,0.0714285714286
assisting--fire,10155,0.0577640283525,0.0714285714286
accept-r-approved,10155,0.0578535441716,0.0714285714286
decided--keep,10155,0.057960976367,0.0714285714286
keep--rehab,10155,0.057960976367,0.0714285714286
caching solution-r-serve,10155,0.0590949103523,0.0714285714286
given--supervision,10155,0.0596517531937,0.0714285714286
ensconced--flight,10155,0.0599440938165,0.0714285714286
ensconced-r-flight,10155,0.0599440938165,0.0714285714286
escape--housed,10155,0.0603073075055,0.0714285714286
done--needs,10155,0.0607236302482,0.0714285714286
escapes--pulls,10155,0.060948616667,0.0714285714286
grab--smash,10155,0.0614205911514,0.047619047619
conviction--driving,10155,0.0614540518924,0.0714285714286
help--serve,10155,0.0614618976663,0.0714285714286
rear - ended-r-telling,10155,0.0618844915177,0.0714285714286
history--lost,10155,0.061909463286,0.0714285714286
escape--paralyzed,10155,0.0619790741975,0.0714285714286
flight-r-on her way,10155,0.0620138942631,0.0714285714286
accident-r-plea,10155,0.0620723534387,0.0714285714286
given--investigate,10155,0.0623195666358,0.0714285714286
given-r-said,10155,0.0623195666358,0.0714285714286
pulling--stealing,10155,0.063136005855,0.0714285714286
required--unlicensed,10155,0.0631474512585,0.107142857143
find-r-found,10155,0.0633781470645,0.0714285714286
damaged-r-resulting,10155,0.0641271814296,0.047619047619
expected--extend,10155,0.0656799395197,0.0714285714286
checked into-r-probation,10155,0.0656945465856,0.0714285714286
accessing-r-without,10155,0.0658076426071,0.0714285714286
banking-r-happier,10155,0.0664845800128,0.0714285714286
reversed--worth,10155,0.0666212578132,0.047619047619
help--p2p traffic,10155,0.0672615629185,0.0714285714286
p2p traffic--without,10155,0.0672615629185,0.0714285714286
in flames-r-spied,10155,0.067769560647,0.0714285714286
fire-r-took,10155,0.067853860453,0.142857142857
experienced--outage,10155,0.0681017978196,0.0714285714286
admitted-r-leaving,10155,0.068458977893,0.0714285714286
bringing--up to 83%,10155,0.0693142820898,0.047619047619
robbery--thefts,10155,0.0695390964385,0.0714285714286
affected-r-using,10155,0.0700530908995,0.0714285714286
punching-r-utilized,10155,0.0701073159971,0.0714285714286
history-r-lost,10155,0.0709494815674,0.0714285714286
took hostage-r-took off,10155,0.07121772919,0.0714285714286
affected-r-owned by,10155,0.0714089289177,0.0714285714286
checked into--perform,10155,0.0715151914992,0.0714285714286
help-r-without,10155,0.0726879992211,0.0714285714286
perform-r-unlicensed,10155,0.0729563133747,0.0714285714286
checked out--program,10155,0.0730519829141,0.0714285714286
affected-r-connecting,10155,0.0733965931963,0.0714285714286
repair--weather conditions,10155,0.0742362674516,0.0714285714286
on foot-r-took hostage,10155,0.0744389900132,0.0714285714286
checks into-r-stint,10155,0.0746137490531,0.142857142857
building--established,10155,0.0750678601782,0.0714285714286
remaining--traffic priorities,10155,0.0752096696266,0.0714285714286
scrambling-r-update,10155,0.0752402184398,0.0714285714286
escapes--riding,10155,0.0752930085273,0.0714285714286
drive-r-ran,10155,0.075320392907,0.0714285714286
overcome--p2p control,10155,0.0754525641795,0.0714285714286
charged-r-following,10155,0.0754692851313,0.0714285714286
ended--right,10155,0.0755321041896,0.0714285714286
arson-r-denies,10155,0.0756910024211,0.0714285714286
indicated-r-loss,10155,0.0756931777866,0.0714285714286
approved--placement,10155,0.0759826014584,0.0714285714286
got into-r-help,10155,0.0764725434581,0.0714285714286
walked-r-wearing,10155,0.0765968734675,0.0714285714286
restoration-r-work,10155,0.0770537405417,0.0714285714286
hated--showed up,10155,0.0770559296128,0.142857142857
handle-r-re - hired,10155,0.0772231602983,0.0714285714286
handcuffs--pulls on,10155,0.0775239606712,0.0714285714286
blaze-r-demolished,10155,0.077543239945,0.0714285714286
help-r-serve,10155,0.0777321304265,0.0714285714286
brief-r-outage,10155,0.0777455738113,0.0714285714286
cruises-r-six,10155,0.0778551526174,0.142857142857
agreed-r-blindsided,10155,0.0785089261856,0.0714285714286
estimated-r-making off,10155,0.0785401992883,0.0526315789474
estimated--making off,10155,0.0785401992883,0.0526315789474
blindsided--vetted,10155,0.0785891507416,0.142857142857
checked into-r-drama,10155,0.0787759325066,0.214285714286
check in .-r-snapped,10155,0.0788326589886,0.0714285714286
shopping-r-snapped,10155,0.0788326589886,0.0714285714286
check in .-r-unlicensed,10155,0.0788326589886,0.0714285714286
reversed-r-set fire,10155,0.0789232086771,0.047619047619
online-r-seacom,10155,0.0789772689049,0.142857142857
driving--required,10155,0.0794482762599,0.0714285714286
cooperation-r-restoration,10155,0.0796753551161,0.0714285714286
blindsided-r-send,10155,0.0796987859583,0.047619047619
experiencing-r-service,10155,0.0797402351994,0.0714285714286
experiencing-r-outage,10155,0.0797402351994,0.0714285714286
associated--impact,10155,0.0798561236512,0.0714285714286
help--without,10155,0.0798561236512,0.0714285714286
finalized-r-repair,10155,0.0799034024941,0.0714285714286
arson--denies,10155,0.0803447940381,0.0714285714286
outage-r-p2p control,10155,0.0803717421498,0.0714285714286
serve--uses,10155,0.0805008559099,0.0714285714286
services--severed,10155,0.0805410733825,0.0714285714286
decided--interested,10155,0.0806509441976,0.142857142857
data link-r-experienced,10155,0.0811155296756,0.047619047619
repair-r-take,10155,0.0811303027494,0.0714285714286
arson--following,10155,0.0820006572096,0.047619047619
mia--pretending,10155,0.0820160310769,0.142857142857
assess-r-work,10155,0.0822240647023,0.142857142857
pending-r-rehab,10155,0.0822517183363,0.0714285714286
pending-r-remain,10155,0.0822517183363,0.0714285714286
escape-r-one,10155,0.082375154258,0.0714285714286
checked in--face,10155,0.0823949300101,0.0714285714286
cornered--punches,10155,0.0824434642921,0.0714285714286
consequences--termination,10155,0.0826514106979,0.0714285714286
handed down-r-stint,10155,0.0827285002079,0.0714285714286
arson-r-suspicion,10155,0.0827797657658,0.0714285714286
produced--restrained,10155,0.0828965653437,0.142857142857
data link--provides,10155,0.0835048002932,0.0714285714286
affected--owned by,10155,0.0838933504117,0.0714285714286
driving-r-escaped,10155,0.0840834571411,0.0714285714286
help--response,10155,0.0841415422441,0.0714285714286
getting-r-messed around,10155,0.084142479049,0.142857142857
called--notifying,10155,0.0847785281596,0.142857142857
destroyed-r-suspected,10155,0.0847837272795,0.0714285714286
experienced-r-explained,10155,0.0847920660014,0.0714285714286
arrest--whereabouts,10155,0.0851064904085,0.0714285714286
accessing-r-help,10155,0.0852294920273,0.0714285714286
a rehab facility--order,10155,0.0852504315408,0.0714285714286
resulting-r-telecommunications,10155,0.0852678913597,0.0555555555556
scrambling--use,10155,0.0854166654024,0.0714285714286
caught-r-hungry,10155,0.0858809064919,0.0714285714286
convicted--fallout,10155,0.0858809064919,0.0714285714286
action-r-convicted,10155,0.0862947039254,0.0714285714286
action--termination,10155,0.0862947039254,0.0714285714286
convicted--escape,10155,0.0862947039254,0.0714285714286
escape-r-on the run,10155,0.0867829814262,0.0714285714286
asked--news,10155,0.0869177161625,0.0714285714286
offender-r-serving,10155,0.0869770668725,0.0714285714286
blaze--raised,10155,0.0872697477264,0.0714285714286
entering--facing,10155,0.0872962453809,0.0714285714286
driving--telling,10155,0.0873977848407,0.142857142857
arrest--checked into,10155,0.0875874390621,0.104166666667
imprisoned--theft,10155,0.0876657122204,0.114285714286
at large-r-hungry,10155,0.0877329776042,0.0714285714286
affecting-r-experiencing,10155,0.0880316104298,0.0714285714286
plans--scrambling,10155,0.0880590108107,0.0714285714286
break--traffic,10155,0.0881724497212,0.0714285714286
break-r-indications,10155,0.0882982603524,0.0714285714286
accessing--caching solution,10155,0.088392316993,0.0714285714286
attorney-r-rehires,10155,0.0885751275824,0.0714285714286
services--using,10155,0.088578811838,0.142857142857
contained--fire,10155,0.0886142277958,0.0714285714286
called-r-contained,10155,0.0886142277958,0.0714285714286
fire-r-using,10155,0.0886142277958,0.0714285714286
ploughed-r-robbery,10155,0.0888026399591,0.142857142857
getting out-r-pulled up,10155,0.0889334573229,0.0714285714286
getting out--left,10155,0.0889334573229,0.0714285714286
ensure-r-stable,10155,0.0890200017247,0.142857142857
revealed--unclear,10155,0.0891808548107,0.0714285714286
confined--stole,10155,0.0896814100966,0.0714285714286
caught-r-wet,10155,0.089898133248,0.0714285714286
cut-r-cut,10155,0.0901491656725,0.0636363636364
handcuffed-r-wearing,10155,0.0901730374653,0.142857142857
resulting--telecommunications,10155,0.0909752311406,0.108695652174
given-r-sentence,10155,0.091152629549,0.0714285714286
relieved--served,10155,0.0914559918197,0.0714285714286
approved--checked into,10155,0.0915863399424,0.0714285714286
bringing in--spun,10155,0.0917639025341,0.0714285714286
bringing in--pushing out,10155,0.0917639025341,0.0714285714286
replacement-r-spun,10155,0.0917639025341,0.0714285714286
avoided--jail time,10155,0.0918581979174,0.0714285714286
spreading-r-survey,10155,0.0919461183518,0.0714285714286
checked into--driving,10155,0.0919934396616,0.0769230769231
leaving-r-violation,10155,0.0920689197193,0.0714285714286
checked into--whereabouts,10155,0.0922384858342,0.0714285714286
decision-r-notifying,10155,0.0922421058815,0.0714285714286
escape-r-housed,10155,0.093170360883,0.0714285714286
called-r-reached,10155,0.0931786024372,0.0714285714286
receive--required,10155,0.0936387751531,0.0714285714286
canned--under fire,10155,0.0936895185595,0.0714285714286
blindsided-r-vetted,10155,0.0944707797039,0.0714285714286
showed up-r-spent,10155,0.0945649318266,0.0714285714286
arrival--permit,10155,0.0945847402104,0.0714285714286
on the run-r-recaptured,10155,0.094664746641,0.0714285714286
cause-r-identify,10155,0.0948131730058,0.0714285714286
experienced-r-services,10155,0.0955992985988,0.0714285714286
arson-r-denied,10155,0.095866113391,0.0714285714286
fan--firing,10155,0.0961110728929,0.0714285714286
accessing--without,10155,0.0962468191032,0.0714285714286
scrambling--update,10155,0.0963702706533,0.0714285714286
estimates--repair time,10155,0.0964041094393,0.171428571429
getting out-r-left,10155,0.0969614930606,0.0714285714286
prohibited--smuggled,10155,0.0970666772087,0.142857142857
given--revoked,10155,0.0971063554389,0.0714285714286
drunk-r-violation,10155,0.0971747240281,0.214285714286
rape-r-theft,10155,0.0972037178855,0.127906976744
cruises-r-wins,10155,0.097209521313,0.0714285714286
happier--played,10155,0.0979024905936,0.142857142857
named-r-published,10155,0.0980163104714,0.0714285714286
fire--following,10155,0.098530674481,0.0714285714286
accessing--help,10155,0.0986740845019,0.0714285714286
associated--expected,10155,0.0986899485861,0.0714285714286
hearing-r-should,10155,0.0987720092502,0.0714285714286
affected--cut,10155,0.098946215051,0.0697674418605
break up--suffered,10155,0.0992672620411,0.0714285714286
fire-r-survey,10155,0.0995911982004,0.0714285714286
answer--convicted,10155,0.099772292034,0.142857142857
fired-r-replaced,10155,0.100316352015,0.0714285714286
constituted-r-denied,10155,0.100316352015,0.0714285714286
checked into--hiring,10155,0.10032576041,0.0714285714286
checked into--help,10155,0.10032576041,0.0714285714286
keeping--survey,10155,0.100334597753,0.0714285714286
snapped-r-unlicensed,10155,0.10036215461,0.0714285714286
call - out-r-permits,10155,0.100655347644,0.047619047619
bailed--flew,10155,0.100716942436,0.214285714286
appearances--decided,10155,0.100936695389,0.0714285714286
indications-r-take,10155,0.100971402206,0.0714285714286
fix--indications,10155,0.100971402206,0.0714285714286
services-r-severed,10155,0.10137298598,0.0714285714286
reversed-r-worth,10155,0.101424287693,0.107142857143
called in-r-help,10155,0.101437928051,0.0714285714286
seacom--update,10155,0.101730243142,0.0714285714286
said--vetted,10155,0.101819258133,0.0714285714286
required-r-treatment,10155,0.102057266435,0.107142857143
escaped-r-warned,10155,0.102222739967,0.0714285714286
added--escaped,10155,0.102222739967,0.0714285714286
internet and mobile services--problems,10155,0.102678305438,0.142857142857
arrived--built,10155,0.102869561495,0.0714285714286
forced--released,10155,0.102894167744,0.0714285714286
remaining--working,10155,0.103010523811,0.142857142857
history-r-move,10155,0.103682768491,0.0714285714286
a rehab facility--arrested,10155,0.103863208171,0.214285714286
checks into-r-rehires,10155,0.103900344244,0.30612244898
fled-r-mobility,10155,0.104209708292,0.0714285714286
capacity--update,10155,0.10430872021,0.0714285714286
capacity-r-update,10155,0.10430872021,0.0714285714286
brought-r-update,10155,0.10430872021,0.0714285714286
driving-r-rear - ended,10155,0.104687319197,0.0714285714286
spent time-r-suing,10155,0.104775326835,0.0714285714286
incident--resulted in,10155,0.104847259458,0.0714285714286
placement--revealed,10155,0.104933140667,0.0714285714286
stabbed-r-stabbed,10155,0.105206895893,0.0714285714286
pin--visit,10155,0.105206895893,0.0714285714286
assisting-r-investigation,10155,0.10575957642,0.0714285714286
asked-r-investigation,10155,0.10575957642,0.0714285714286
defensive--escaped,10155,0.105968863129,0.0714285714286
experience--weather conditions,10155,0.106298068981,0.0714285714286
added--transport,10155,0.10659737972,0.0714285714286
custody-r-transport,10155,0.10659737972,0.0714285714286
custody--transport,10155,0.10659737972,0.0714285714286
added-r-transport,10155,0.10659737972,0.0714285714286
comply-r-driving,10155,0.106627805721,0.0714285714286
finding-r-keep,10155,0.106695385088,0.0714285714286
banking--happier,10155,0.106940719808,0.0714285714286
repair-r-repair,10155,0.107264240738,0.0714285714286
associated-r-repair,10155,0.107264240738,0.0714285714286
currents-r-repair,10155,0.107264240738,0.0714285714286
currents--repair,10155,0.107264240738,0.0714285714286
repair--repair,10155,0.107264240738,0.0714285714286
landing-r-stepped up,10155,0.107267737808,0.0714285714286
loss--telecommunications,10155,0.107316586024,0.107142857143
added--custody,10155,0.108020428197,0.0714285714286
escaped--sentences,10155,0.108020428197,0.0714285714286
rehab--stay,10155,0.10807679366,0.0714285714286
new--scandal,10155,0.108384562613,0.0714285714286
crash--setting,10155,0.108488112188,0.0714285714286
confined-r-stole,10155,0.108963232372,0.142857142857
asked--call,10155,0.109549016929,0.0714285714286
damaged-r-needs,10155,0.110436764249,0.142857142857
downtime-r-seacom,10155,0.110437496478,0.0714285714286
happy--left,10155,0.110777162781,0.142857142857
court hearing-r-on her way,10155,0.110871791523,0.0714285714286
remain-r-should,10155,0.111044719657,0.0714285714286
explained--problem,10155,0.111098603518,0.0714285714286
data link--experienced,10155,0.111183787953,0.114285714286
escaped--shackled,10155,0.111222165301,0.0714285714286
connected--use,10155,0.111346087646,0.0512820512821
avoided-r-exit,10155,0.111478750291,0.0714285714286
flowing--monitor,10155,0.111577975045,0.0714285714286
defending--stopping,10155,0.112005085502,0.0714285714286
change-r-treatment,10155,0.112121638355,0.0714285714286
register--traveled,10155,0.112121638355,0.0714285714286
register-r-treatment,10155,0.112121638355,0.0714285714286
smash-r-valued,10155,0.112193204806,0.0714285714286
scrambling--seacom,10155,0.112250151357,0.142857142857
action--elected,10155,0.112279763965,0.142857142857
following-r-suspicion,10155,0.112478119717,0.142857142857
serve--without,10155,0.112626202471,0.142857142857
hired--under fire,10155,0.112649608282,0.0714285714286
placement-r-revealed,10155,0.112834582253,0.0714285714286
factors--weather,10155,0.11290017716,0.0714285714286
arrest--conviction,10155,0.112943188758,0.153846153846
crimes-r-sentence,10155,0.113401834098,0.142857142857
disrupted-r-services,10155,0.113501771668,0.0714285714286
experienced--services,10155,0.113501771668,0.0714285714286
restoration--services,10155,0.113710411124,0.0714285714286
help-r-move,10155,0.113752205936,0.0714285714286
checked into--happy,10155,0.11397279112,0.214285714286
challenge-r-met,10155,0.114018646844,0.214285714286
contained-r-using,10155,0.114303548729,0.0714285714286
devastated--suspicion,10155,0.114410107835,0.142857142857
jail time-r-violation,10155,0.114449438048,0.0714285714286
restore-r-services,10155,0.11469059277,0.0714285714286
driving--receive,10155,0.114883384973,0.0714285714286
hearing-r-unknown,10155,0.115036371072,0.0714285714286
beating-r-count,10155,0.115116849935,0.142857142857
attack-r-sentences,10155,0.115161898628,0.0714285714286
question--used,10155,0.115161898628,0.0714285714286
implement--scrambling,10155,0.115365299382,0.047619047619
pushing out--spun,10155,0.115538784814,0.142857142857
attorney-r-handle,10155,0.115604552155,0.0714285714286
arrest-r-whereabouts,10155,0.11565785381,0.0714285714286
six--wins,10155,0.115672045791,0.0714285714286
online-r-up to 83%,10155,0.115716201068,0.142857142857
captured--recognized,10155,0.115791729649,0.142857142857
securing--services,10155,0.116096614826,0.0714285714286
indicated-r-resulting,10155,0.116152990191,0.0714285714286
indicated--telecommunications,10155,0.116152990191,0.0714285714286
history--move,10155,0.116190947757,0.142857142857
heads to--rehab,10155,0.116225806293,0.0714285714286
experience-r-weather conditions,10155,0.11639649282,0.166666666667
escaped--find,10155,0.116915036198,0.142857142857
outage--overcome,10155,0.116967097659,0.142857142857
accident-r-deal,10155,0.116991295541,0.0714285714286
broke--news,10155,0.117212046208,0.0714285714286
committing-r-getting,10155,0.117339351227,0.0714285714286
committing-r-messed around,10155,0.117339351227,0.0714285714286
