!amt_annotation_ids	!amt_worker_ids	orig_id	response	gold	start	end
TY1Z1F1QWH9J00WPJVC09Y760AYSC17PVCYN4TV0	A2M5QAJ3DHLJ5K	8:0@2@wsj/01/wsj_0188@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
TY1Z1F1QWH9J00WPJVC0FSSJQ7ZQHTCZZX9G3GTZ	ARU7VWGSD4JZ2	8:0@2@wsj/01/wsj_0188@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
TY1Z1F1QWH9J00WPJVC0GGF8HMG8F9NZTZYVHBHZ	A2D8B9DYYB0885	8:0@2@wsj/01/wsj_0188@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
TY1Z1F1QWH9J00WPJVC07Y8RZ8YB4B7472YWXHH0	A2HUGIMP3U0C6D	8:0@9@wsj/01/wsj_0198@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
TY1Z1F1QWH9J00WPJVC0EWSZYMR7VYAZXZMK9Y1Z	A2C7AMSJDELC7S	8:0@9@wsj/01/wsj_0198@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
TY1Z1F1QWH9J00WPJVC00J0ZQ6YD1ZP20PZTTZDZ	A1M0SEWUJYX9K0	8:0@9@wsj/01/wsj_0198@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
TY1Z1F1QWH9J00WPJVC0FYRZZTYQW1VZ5V8MCX0Z	A1COEWJPEK7SLZ	8:0@9@wsj/01/wsj_0198@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
TY1Z1F1QWH9J00WPJVC0HXN6RPW5ZXGZKAWN9Y3Z	A3SVC0WZT6RXIK	8:0@9@wsj/01/wsj_0198@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
TY1Z1F1QWH9J00WPJVC0VW9ZP7DC531Z0CMDEGP0	AKCPVJ2PBIDHN	8:0@9@wsj/01/wsj_0198@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
TY1Z1F1QWH9J00WPJVC0DZGZVJYN2TSZSWZYQXY0	AS51Z6DBWM9JM	8:0@9@wsj/01/wsj_0198@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
TY1Z1F1QWH9J00WPJVC09Y760AYSC17PVCYN4TV0	A2M5QAJ3DHLJ5K	8:0@9@wsj/01/wsj_0198@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
TY1Z1F1QWH9J00WPJVC0FSSJQ7ZQHTCZZX9G3GTZ	ARU7VWGSD4JZ2	8:0@9@wsj/01/wsj_0198@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
TY1Z1F1QWH9J00WPJVC0GGF8HMG8F9NZTZYVHBHZ	A2D8B9DYYB0885	8:0@9@wsj/01/wsj_0198@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZX28TZKHJ4H5G02R42ZSZ	AKCPVJ2PBIDHN	18:0@3@wsj/23/wsj_2346@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZSTEZXTZJQYA8RZR93R90	A2Q28XBNT26ISY	18:0@3@wsj/23/wsj_2346@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZP02A04WWSV54P7GTASQ0	A14X3D8OM037XM	18:0@3@wsj/23/wsj_2346@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZAWMPVB9QJYNTXBZ9AZN0	A2C7AMSJDELC7S	18:0@3@wsj/23/wsj_2346@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZVX3ZMMYWQ21ZYR8KDREZ	A3UQVFV4TV1OI0	18:0@3@wsj/23/wsj_2346@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZE2MZZ1R05B2ZRDY3YAS0	A1M0SEWUJYX9K0	18:0@3@wsj/23/wsj_2346@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZSY10H5Z7RYXP2QN2SVW0	A3SVC0WZT6RXIK	18:0@3@wsj/23/wsj_2346@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZVGCASC50VZMZNEZMJWZZ	A10AKCTRPMAQQN	18:0@3@wsj/23/wsj_2346@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZ0WAZWKZJ5J3ZSQDK1JT0	A1MZY92VASDMAO	18:0@3@wsj/23/wsj_2346@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZCYTZ66YTSAHZVQZ2R390	ARU7VWGSD4JZ2	18:0@3@wsj/23/wsj_2346@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZX28TZKHJ4H5G02R42ZSZ	AKCPVJ2PBIDHN	41:0@42@wsj/23/wsj_2351@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZSTEZXTZJQYA8RZR93R90	A2Q28XBNT26ISY	41:0@42@wsj/23/wsj_2351@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZP02A04WWSV54P7GTASQ0	A14X3D8OM037XM	41:0@42@wsj/23/wsj_2351@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZAWMPVB9QJYNTXBZ9AZN0	A2C7AMSJDELC7S	41:0@42@wsj/23/wsj_2351@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZVX3ZMMYWQ21ZYR8KDREZ	A3UQVFV4TV1OI0	41:0@42@wsj/23/wsj_2351@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZE2MZZ1R05B2ZRDY3YAS0	A1M0SEWUJYX9K0	41:0@42@wsj/23/wsj_2351@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZSY10H5Z7RYXP2QN2SVW0	A3SVC0WZT6RXIK	41:0@42@wsj/23/wsj_2351@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZVGCASC50VZMZNEZMJWZZ	A10AKCTRPMAQQN	41:0@42@wsj/23/wsj_2351@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZ0WAZWKZJ5J3ZSQDK1JT0	A1MZY92VASDMAO	41:0@42@wsj/23/wsj_2351@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZCYTZ66YTSAHZVQZ2R390	ARU7VWGSD4JZ2	41:0@42@wsj/23/wsj_2351@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37Z2X6030SENJNJVW1W6S2Z	AUAZYGJWM6JLK	26:0@65@wsj/24/wsj_2417@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37Z8JPTRJYXNAAP4MXT92C0	A1M0SEWUJYX9K0	26:0@65@wsj/24/wsj_2417@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37ZEYBY10Y8DK9AP25YPXS0	A1COEWJPEK7SLZ	26:0@65@wsj/24/wsj_2417@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37ZNZ2ZHJZHE10ZV7RCKWY0	AE8AULTREKN53	26:0@65@wsj/24/wsj_2417@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37Z3W7ZX6GTT83WX5Y9NYNZ	A26A3WWGG1I286	26:0@65@wsj/24/wsj_2417@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37Z7XVZPTWYAZ9TVEYW2AX0	A3SVC0WZT6RXIK	26:0@65@wsj/24/wsj_2417@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37ZRXYZ441DDGJZM9ZBT1E0	AKCPVJ2PBIDHN	26:0@65@wsj/24/wsj_2417@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37ZSYTPPNZBZTJZ39ZQAZT0	AS51Z6DBWM9JM	26:0@65@wsj/24/wsj_2417@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37ZBSPZWY4ANW0A5BY0JVR0	ARU7VWGSD4JZ2	26:0@65@wsj/24/wsj_2417@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37Z6VVAKKYHKZ3MH3S6TZB0	A168B0VAQ1RXKB	26:0@65@wsj/24/wsj_2417@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZC1QZY3Y9GH8WWAX5E9TZ	A1M0SEWUJYX9K0	40:0@14@wsj/01/wsj_0128@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZGVWZ51ZQK9DC0GZDZZ8Z	A26A3WWGG1I286	40:0@14@wsj/01/wsj_0128@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZDYT4YNYMJBPZZFZBBW0Z	A11DKC2IJVECXO	40:0@14@wsj/01/wsj_0128@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZN0M8W5NZ0WJZXBYDJWZZ	A3SVC0WZT6RXIK	40:0@14@wsj/01/wsj_0128@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZVXKZRGY3KY5ZXWZR08W0	A1GU06JS1S3NEI	40:0@14@wsj/01/wsj_0128@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZKWY4HS4P7RMZWCZNNWD0	AKCPVJ2PBIDHN	40:0@14@wsj/01/wsj_0128@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZNYE44QY070XPVGYZ382Z	AS51Z6DBWM9JM	40:0@14@wsj/01/wsj_0128@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZ8A3CTYS8MH2G4Q5DWY7Z	A1IPYTPXLQ5CRP	40:0@14@wsj/01/wsj_0128@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZAYSANT4RBWAEKG145RS0	ARU7VWGSD4JZ2	40:0@14@wsj/01/wsj_0128@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
K16ZZRY4R3PZ7FY2CYVZCYYP3NZ21WKZTGYSVB70	A2I0IBVWK89BLW	40:0@14@wsj/01/wsj_0128@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZ6GWZSVHG8Y4TR7ZR5W8Z	A3SVC0WZT6RXIK	22:0@36@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZXSZAM1YAHXZZRC06XX90	A1M0SEWUJYX9K0	22:0@36@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZPY4ZPH8FP9FZP9XWPZ50	AKCPVJ2PBIDHN	22:0@36@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZRWHZ5N8CEBWZ0XYETWY0	A168B0VAQ1RXKB	22:0@36@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZ2AXZXC5Y2ZQZXGZXVYE0	A10AKCTRPMAQQN	22:0@36@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZ6VC8QKZ493RZ0TCYJY0Z	A2M5QAJ3DHLJ5K	22:0@36@wsj/01/wsj_0112@wsj@en@on	2	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZ5YSZY60YVX7PPQYNTZPZ	A1K5LBIIANERSY	22:0@36@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZTWZGNTW2K89Z7NYXEXCZ	A291KO368YRYCR	22:0@36@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZTXTZNRSZS3P8H70KZW90	ARU7VWGSD4JZ2	22:0@36@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZ6B9WQXZ45YXMK8ZCMBH0	A1KC5ZV1QG0CDI	22:0@36@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZ6GWZSVHG8Y4TR7ZR5W8Z	A3SVC0WZT6RXIK	3:0@39@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZXSZAM1YAHXZZRC06XX90	A1M0SEWUJYX9K0	3:0@39@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZPY4ZPH8FP9FZP9XWPZ50	AKCPVJ2PBIDHN	3:0@39@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZRWHZ5N8CEBWZ0XYETWY0	A168B0VAQ1RXKB	3:0@39@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZ2AXZXC5Y2ZQZXGZXVYE0	A10AKCTRPMAQQN	3:0@39@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZ6VC8QKZ493RZ0TCYJY0Z	A2M5QAJ3DHLJ5K	3:0@39@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZ5YSZY60YVX7PPQYNTZPZ	A1K5LBIIANERSY	3:0@39@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZTWZGNTW2K89Z7NYXEXCZ	A291KO368YRYCR	3:0@39@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZTXTZNRSZS3P8H70KZW90	ARU7VWGSD4JZ2	3:0@39@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZ6B9WQXZ45YXMK8ZCMBH0	A1KC5ZV1QG0CDI	3:0@39@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z7RQZ3F4WXXYA28WJZRW0	A2M5QAJ3DHLJ5K	25:0@12@wsj/01/wsj_0112@wsj@en@on	1	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZJ8QZV3M49WXZVX8PAWSZ	A1M0SEWUJYX9K0	25:0@12@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZVJ8ZRBZ71H9663XDMX70	A1COEWJPEK7SLZ	25:0@12@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z4WYZR1YFGJ4G7YZ25ZV0	A3SVC0WZT6RXIK	25:0@12@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZB25ZM9G88G6ZQ5Z6PWF0	A10AKCTRPMAQQN	25:0@12@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z933ZWAR7KW5ZKWM25BB0	AHN23PP23PHZK	25:0@12@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZKWHMTWGA8YNE4SG7MYK0	AKCPVJ2PBIDHN	25:0@12@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z7AAPQ3W2BXB4Z45F4XEZ	AS51Z6DBWM9JM	25:0@12@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZY11TGQYXKWH2XWNP2XY0	ARU7VWGSD4JZ2	25:0@12@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z7ZWGPJY6JY3Z5PMB5X5Z	A3JQ6UU1DQCDKL	25:0@12@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
V0SZW04HYGCZRK89MZPZ3G1MMEMCAX3ZV4Z59WM0	A1COEWJPEK7SLZ	5:0@6@wsj/23/wsj_2339@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
V0SZW04HYGCZRK89MZPZCHCG5SZAVJXTZMZ58SW0	A3SVC0WZT6RXIK	5:0@6@wsj/23/wsj_2339@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
V0SZW04HYGCZRK89MZPZH3KCVZ901JCZW5ZBKXVZ	AKCPVJ2PBIDHN	5:0@6@wsj/23/wsj_2339@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
V0SZW04HYGCZRK89MZPZX9DJW2C40G6ZHSY83WYZ	A26A3WWGG1I286	5:0@6@wsj/23/wsj_2339@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
V0SZW04HYGCZRK89MZPZ6KRZ4HYPYKQZPFGK02MZ	A1M1KL420Y1O93	5:0@6@wsj/23/wsj_2339@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
V0SZW04HYGCZRK89MZPZHYDYGPYD0J5ZRTY32Z80	A10AKCTRPMAQQN	5:0@6@wsj/23/wsj_2339@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
V0SZW04HYGCZRK89MZPZERNZX3ZC386ASJZDRH70	A2M5QAJ3DHLJ5K	5:0@6@wsj/23/wsj_2339@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
V0SZW04HYGCZRK89MZPZA0RZVZ449XEZYJX6BZZ0	ARU7VWGSD4JZ2	5:0@6@wsj/23/wsj_2339@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
V0SZW04HYGCZRK89MZPZVZJAGD4X8V3JMHZSYBAZ	AH02ZNR6AGX8J	5:0@6@wsj/23/wsj_2339@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
V0SZW04HYGCZRK89MZPZ3H4RWMZTRX8ZJTYNVW0Z	A3JQ6UU1DQCDKL	5:0@6@wsj/23/wsj_2339@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
TY1Z1F1QWH9J00WPJVC07Y8RZ8YB4B7472YWXHH0	A2HUGIMP3U0C6D	4:0@0@wsj/01/wsj_0197@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
TY1Z1F1QWH9J00WPJVC0EWSZYMR7VYAZXZMK9Y1Z	A2C7AMSJDELC7S	4:0@0@wsj/01/wsj_0197@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
TY1Z1F1QWH9J00WPJVC00J0ZQ6YD1ZP20PZTTZDZ	A1M0SEWUJYX9K0	4:0@0@wsj/01/wsj_0197@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
TY1Z1F1QWH9J00WPJVC0FYRZZTYQW1VZ5V8MCX0Z	A1COEWJPEK7SLZ	4:0@0@wsj/01/wsj_0197@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
TY1Z1F1QWH9J00WPJVC0HXN6RPW5ZXGZKAWN9Y3Z	A3SVC0WZT6RXIK	4:0@0@wsj/01/wsj_0197@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
TY1Z1F1QWH9J00WPJVC0VW9ZP7DC531Z0CMDEGP0	AKCPVJ2PBIDHN	4:0@0@wsj/01/wsj_0197@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
TY1Z1F1QWH9J00WPJVC0DZGZVJYN2TSZSWZYQXY0	AS51Z6DBWM9JM	4:0@0@wsj/01/wsj_0197@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
TY1Z1F1QWH9J00WPJVC09Y760AYSC17PVCYN4TV0	A2M5QAJ3DHLJ5K	4:0@0@wsj/01/wsj_0197@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
TY1Z1F1QWH9J00WPJVC0FSSJQ7ZQHTCZZX9G3GTZ	ARU7VWGSD4JZ2	4:0@0@wsj/01/wsj_0197@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
TY1Z1F1QWH9J00WPJVC0GGF8HMG8F9NZTZYVHBHZ	A2D8B9DYYB0885	4:0@0@wsj/01/wsj_0197@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZX28TZKHJ4H5G02R42ZSZ	AKCPVJ2PBIDHN	57:0@21@wsj/23/wsj_2343@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZSTEZXTZJQYA8RZR93R90	A2Q28XBNT26ISY	57:0@21@wsj/23/wsj_2343@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZP02A04WWSV54P7GTASQ0	A14X3D8OM037XM	57:0@21@wsj/23/wsj_2343@wsj@en@on	1	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZAWMPVB9QJYNTXBZ9AZN0	A2C7AMSJDELC7S	57:0@21@wsj/23/wsj_2343@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
