orig_id,gold,text,event1,event2,uqs,uqs_initial,before,after,before_initial,after_initial
5_24,after,"<p>The White House said President Bush has approved duty-free treatment for imports of certain types of watches that aren't <b><u><font color=""blue"">produced</font></u></b> in ``significant quantities'' in the U.S., the Virgin Islands and other U.S. possessions. <br></br>The action <b><u><font color=""green"">came</font></u></b> in response to a petition <b><u><font color=""orange"">filed</font></u></b> by Timex Inc. for changes in the U.S. Generalized System of Preferences for imports from developing nations. <br></br>Previously, watch imports were <b><u><font color=""red"">denied</font></u></b> such duty-free treatment. <br></br>Timex had <b><u><font color=""purple"">requested</font></u></b> duty-free treatment for many types of watches, covered by 58 different U.S. tariff classifications. <br></br>The White House <b><u><font color=""brown"">said</font></u></b> Mr. Bush decided to grant duty-free status for 18 categories, but turned down such treatment for other types of watches ``because of the potential for material injury to watch producers located in the U.S. and the Virgin Islands.'' <br></br>Timex is a major U.S. producer and seller of watches, including low-priced battery-operated watches assembled in the Philippines and other developing nations covered by the U.S. tariff preferences. <br></br>U.S. trade officials said the Philippines and Thailand would be the main beneficiaries of the president's action. <br></br>Imports of the types of watches that now will be eligible for duty-free treatment totaled about $37.3 million in 1988, a relatively small share of the $1.5 billion in U.S. watch imports that year, according to an aide to U.S. Trade Representative Carla Hills. <br></br></p>","<font color=""purple"">requested</font>","<font color=""brown"">said</font>",0.9119797590468987,0.8,0.04065383986744365,0.9593461601325564,0.1,0.9
5_5,after,"<p>The White House <b><u><font color=""blue"">said</font></u></b> President Bush has <b><u><font color=""green"">approved</font></u></b> duty-free treatment for imports of certain types of watches that aren't <b><u><font color=""orange"">produced</font></u></b> in ``significant quantities'' in the U.S., the Virgin Islands and other U.S. possessions. <br></br>The action <b><u><font color=""red"">came</font></u></b> in response to a petition <b><u><font color=""purple"">filed</font></u></b> by Timex Inc. for changes in the U.S. Generalized System of Preferences for imports from developing nations. <br></br>Previously, watch imports were <b><u><font color=""brown"">denied</font></u></b> such duty-free treatment. <br></br>Timex had requested duty-free treatment for many types of watches, covered by 58 different U.S. tariff classifications. <br></br>The White House said Mr. Bush decided to grant duty-free status for 18 categories, but turned down such treatment for other types of watches ``because of the potential for material injury to watch producers located in the U.S. and the Virgin Islands.'' <br></br>Timex is a major U.S. producer and seller of watches, including low-priced battery-operated watches assembled in the Philippines and other developing nations covered by the U.S. tariff preferences. <br></br>U.S. trade officials said the Philippines and Thailand would be the main beneficiaries of the president's action. <br></br>Imports of the types of watches that now will be eligible for duty-free treatment totaled about $37.3 million in 1988, a relatively small share of the $1.5 billion in U.S. watch imports that year, according to an aide to U.S. Trade Representative Carla Hills. <br></br></p>","<font color=""green"">approved</font>","<font color=""orange"">produced</font>",0.7359094710710199,0.5333333333333333,0.1343673357991827,0.8656326642008173,0.3,0.7
5_9,after,"<p>The White House <b><u><font color=""blue"">said</font></u></b> President Bush has <b><u><font color=""green"">approved</font></u></b> duty-free treatment for imports of certain types of watches that aren't <b><u><font color=""orange"">produced</font></u></b> in ``significant quantities'' in the U.S., the Virgin Islands and other U.S. possessions. <br></br>The action <b><u><font color=""red"">came</font></u></b> in response to a petition <b><u><font color=""purple"">filed</font></u></b> by Timex Inc. for changes in the U.S. Generalized System of Preferences for imports from developing nations. <br></br>Previously, watch imports were <b><u><font color=""brown"">denied</font></u></b> such duty-free treatment. <br></br>Timex had requested duty-free treatment for many types of watches, covered by 58 different U.S. tariff classifications. <br></br>The White House said Mr. Bush decided to grant duty-free status for 18 categories, but turned down such treatment for other types of watches ``because of the potential for material injury to watch producers located in the U.S. and the Virgin Islands.'' <br></br>Timex is a major U.S. producer and seller of watches, including low-priced battery-operated watches assembled in the Philippines and other developing nations covered by the U.S. tariff preferences. <br></br>U.S. trade officials said the Philippines and Thailand would be the main beneficiaries of the president's action. <br></br>Imports of the types of watches that now will be eligible for duty-free treatment totaled about $37.3 million in 1988, a relatively small share of the $1.5 billion in U.S. watch imports that year, according to an aide to U.S. Trade Representative Carla Hills. <br></br></p>","<font color=""orange"">produced</font>","<font color=""red"">came</font>",0.8054809757927662,0.6444444444444445,0.0946793272807921,0.905320672719208,0.2,0.8
60_1,after,,,,0.803845069519433,0.6444444444444445,0.09556388723985132,0.9044361127601486,0.2,0.8
60_2,after,,,,0.9108522745204752,0.8,0.04101504832319714,0.9589849516768029,0.1,0.9
61_0,before,,,,0.6040486055301749,0.5333333333333333,0.7749738793502441,0.22502612064975583,0.7,0.3
61_1,after,,,,0.9108522745204752,0.8,0.04101504832319714,0.9589849516768029,0.1,0.9
62_0,after,,,,0.9108522745204752,0.8,0.04101504832319714,0.9589849516768029,0.1,0.9
63_3,after,,,,0.6306477416249131,0.5333333333333333,0.20466607180491983,0.7953339281950799,0.3,0.7
69_1,before,,,,0.6142183764777901,0.5333333333333333,0.7829094296727018,0.21709057032729787,0.7,0.3
6_11,before,"<p>Magna International Inc..'s chief financial officer, James McAlpine, <b><u><font color=""blue"">resigned</font></u></b> and its chairman, Frank Stronach, is <b><u><font color=""green"">stepping</font></u></b> in to <b><u><font color=""orange"">help</font></u></b> <b><u><font color=""red"">turn</font></u></b> the automotive-parts manufacturer around, the company <b><u><font color=""purple"">said</font></u></b>. <br></br>Mr. Stronach will <b><u><font color=""brown"">direct</font></u></b> an effort to reduce overhead and curb capital spending'' until a more satisfactory level of profit is achieved and maintained,'' Magna said. <br></br>Stephen Akerfeldt, currently vice president finance, will succeed Mr. McAlpine. <br></br>An ambitious expansion has left Magna with excess capacity and a heavy debt load as the automotive industry enters a downturn. <br></br>The company has reported declines in operating profit in each of the past three years, despite steady sales growth. <br></br>Magna recently cut its quarterly dividend in half and the company's Class A shares are wallowing far below their 52-week high of 16.125 Canadian dollars -LRB- US $13.73 -RRB-. <br></br>On the Toronto Stock Exchange yesterday, Magna shares closed up 37.5 Canadian cents to C$9.625. <br></br>Mr. Stronach, founder and controlling shareholder of Magna, resigned as chief executive officer last year to seek, unsuccessfully, a seat in Canada's Parliament. <br></br>Analysts said Mr. Stronach wants to resume a more influential role in running the company. <br></br>They expect him to cut costs throughout the organization. <br></br>The company said Mr. Stronach will personally direct the restructuring, assisted by Manfred Gingl, president and chief executive. <br></br>Neither they nor Mr. McAlpine could be reached for comment. <br></br>Magna said Mr. McAlpine resigned to pursue a consulting career, with Magna as one of his clients. <br></br></p>","<font color=""orange"">help</font>","<font color=""brown"">direct</font>",0.793001397538725,0.6444444444444445,0.898118379308855,0.10188162069114508,0.8,0.2
6_12,before,"<p>Magna International Inc..'s chief financial officer, James McAlpine, <b><u><font color=""blue"">resigned</font></u></b> and its chairman, Frank Stronach, is <b><u><font color=""green"">stepping</font></u></b> in to <b><u><font color=""orange"">help</font></u></b> <b><u><font color=""red"">turn</font></u></b> the automotive-parts manufacturer around, the company <b><u><font color=""purple"">said</font></u></b>. <br></br>Mr. Stronach will <b><u><font color=""brown"">direct</font></u></b> an effort to reduce overhead and curb capital spending'' until a more satisfactory level of profit is achieved and maintained,'' Magna said. <br></br>Stephen Akerfeldt, currently vice president finance, will succeed Mr. McAlpine. <br></br>An ambitious expansion has left Magna with excess capacity and a heavy debt load as the automotive industry enters a downturn. <br></br>The company has reported declines in operating profit in each of the past three years, despite steady sales growth. <br></br>Magna recently cut its quarterly dividend in half and the company's Class A shares are wallowing far below their 52-week high of 16.125 Canadian dollars -LRB- US $13.73 -RRB-. <br></br>On the Toronto Stock Exchange yesterday, Magna shares closed up 37.5 Canadian cents to C$9.625. <br></br>Mr. Stronach, founder and controlling shareholder of Magna, resigned as chief executive officer last year to seek, unsuccessfully, a seat in Canada's Parliament. <br></br>Analysts said Mr. Stronach wants to resume a more influential role in running the company. <br></br>They expect him to cut costs throughout the organization. <br></br>The company said Mr. Stronach will personally direct the restructuring, assisted by Manfred Gingl, president and chief executive. <br></br>Neither they nor Mr. McAlpine could be reached for comment. <br></br>Magna said Mr. McAlpine resigned to pursue a consulting career, with Magna as one of his clients. <br></br></p>","<font color=""red"">turn</font>","<font color=""purple"">said</font>",0.436383942337308,0.4444444444444444,0.5246756933153717,0.47532430668462844,0.5,0.5
6_13,after,"<p>Magna International Inc..'s chief financial officer, James McAlpine, <b><u><font color=""blue"">resigned</font></u></b> and its chairman, Frank Stronach, is <b><u><font color=""green"">stepping</font></u></b> in to <b><u><font color=""orange"">help</font></u></b> <b><u><font color=""red"">turn</font></u></b> the automotive-parts manufacturer around, the company <b><u><font color=""purple"">said</font></u></b>. <br></br>Mr. Stronach will <b><u><font color=""brown"">direct</font></u></b> an effort to reduce overhead and curb capital spending'' until a more satisfactory level of profit is achieved and maintained,'' Magna said. <br></br>Stephen Akerfeldt, currently vice president finance, will succeed Mr. McAlpine. <br></br>An ambitious expansion has left Magna with excess capacity and a heavy debt load as the automotive industry enters a downturn. <br></br>The company has reported declines in operating profit in each of the past three years, despite steady sales growth. <br></br>Magna recently cut its quarterly dividend in half and the company's Class A shares are wallowing far below their 52-week high of 16.125 Canadian dollars -LRB- US $13.73 -RRB-. <br></br>On the Toronto Stock Exchange yesterday, Magna shares closed up 37.5 Canadian cents to C$9.625. <br></br>Mr. Stronach, founder and controlling shareholder of Magna, resigned as chief executive officer last year to seek, unsuccessfully, a seat in Canada's Parliament. <br></br>Analysts said Mr. Stronach wants to resume a more influential role in running the company. <br></br>They expect him to cut costs throughout the organization. <br></br>The company said Mr. Stronach will personally direct the restructuring, assisted by Manfred Gingl, president and chief executive. <br></br>Neither they nor Mr. McAlpine could be reached for comment. <br></br>Magna said Mr. McAlpine resigned to pursue a consulting career, with Magna as one of his clients. <br></br></p>","<font color=""red"">turn</font>","<font color=""brown"">direct</font>",0.7091059221830938,0.6444444444444445,0.15180824184169758,0.8481917581583024,0.2,0.8
6_14,before,"<p>Magna International Inc..'s chief financial officer, James McAlpine, <b><u><font color=""blue"">resigned</font></u></b> and its chairman, Frank Stronach, is <b><u><font color=""green"">stepping</font></u></b> in to <b><u><font color=""orange"">help</font></u></b> <b><u><font color=""red"">turn</font></u></b> the automotive-parts manufacturer around, the company <b><u><font color=""purple"">said</font></u></b>. <br></br>Mr. Stronach will <b><u><font color=""brown"">direct</font></u></b> an effort to reduce overhead and curb capital spending'' until a more satisfactory level of profit is achieved and maintained,'' Magna said. <br></br>Stephen Akerfeldt, currently vice president finance, will succeed Mr. McAlpine. <br></br>An ambitious expansion has left Magna with excess capacity and a heavy debt load as the automotive industry enters a downturn. <br></br>The company has reported declines in operating profit in each of the past three years, despite steady sales growth. <br></br>Magna recently cut its quarterly dividend in half and the company's Class A shares are wallowing far below their 52-week high of 16.125 Canadian dollars -LRB- US $13.73 -RRB-. <br></br>On the Toronto Stock Exchange yesterday, Magna shares closed up 37.5 Canadian cents to C$9.625. <br></br>Mr. Stronach, founder and controlling shareholder of Magna, resigned as chief executive officer last year to seek, unsuccessfully, a seat in Canada's Parliament. <br></br>Analysts said Mr. Stronach wants to resume a more influential role in running the company. <br></br>They expect him to cut costs throughout the organization. <br></br>The company said Mr. Stronach will personally direct the restructuring, assisted by Manfred Gingl, president and chief executive. <br></br>Neither they nor Mr. McAlpine could be reached for comment. <br></br>Magna said Mr. McAlpine resigned to pursue a consulting career, with Magna as one of his clients. <br></br></p>","<font color=""purple"">said</font>","<font color=""brown"">direct</font>",0.8843090933378583,0.8,0.9459315579784797,0.05406844202152028,0.9,0.1
6_19,after,"<p>Magna International Inc..'s chief financial officer, James McAlpine, resigned and its chairman, Frank Stronach, is <b><u><font color=""blue"">stepping</font></u></b> in to <b><u><font color=""green"">help</font></u></b> <b><u><font color=""orange"">turn</font></u></b> the automotive-parts manufacturer around, the company <b><u><font color=""red"">said</font></u></b>. <br></br>Mr. Stronach will <b><u><font color=""purple"">direct</font></u></b> an effort to <b><u><font color=""brown"">reduce</font></u></b> overhead and curb capital spending'' until a more satisfactory level of profit is achieved and maintained,'' Magna said. <br></br>Stephen Akerfeldt, currently vice president finance, will succeed Mr. McAlpine. <br></br>An ambitious expansion has left Magna with excess capacity and a heavy debt load as the automotive industry enters a downturn. <br></br>The company has reported declines in operating profit in each of the past three years, despite steady sales growth. <br></br>Magna recently cut its quarterly dividend in half and the company's Class A shares are wallowing far below their 52-week high of 16.125 Canadian dollars -LRB- US $13.73 -RRB-. <br></br>On the Toronto Stock Exchange yesterday, Magna shares closed up 37.5 Canadian cents to C$9.625. <br></br>Mr. Stronach, founder and controlling shareholder of Magna, resigned as chief executive officer last year to seek, unsuccessfully, a seat in Canada's Parliament. <br></br>Analysts said Mr. Stronach wants to resume a more influential role in running the company. <br></br>They expect him to cut costs throughout the organization. <br></br>The company said Mr. Stronach will personally direct the restructuring, assisted by Manfred Gingl, president and chief executive. <br></br>Neither they nor Mr. McAlpine could be reached for comment. <br></br>Magna said Mr. McAlpine resigned to pursue a consulting career, with Magna as one of his clients. <br></br></p>","<font color=""purple"">direct</font>","<font color=""brown"">reduce</font>",0.803302176606297,0.6444444444444445,0.09591139096609477,0.9040886090339053,0.2,0.8
6_20,before,"<p>Magna International Inc..'s chief financial officer, James McAlpine, resigned and its chairman, Frank Stronach, is stepping in to <b><u><font color=""blue"">help</font></u></b> <b><u><font color=""green"">turn</font></u></b> the automotive-parts manufacturer around, the company <b><u><font color=""orange"">said</font></u></b>. <br></br>Mr. Stronach will <b><u><font color=""red"">direct</font></u></b> an effort to <b><u><font color=""purple"">reduce</font></u></b> overhead and <b><u><font color=""brown"">curb</font></u></b> capital spending'' until a more satisfactory level of profit is achieved and maintained,'' Magna said. <br></br>Stephen Akerfeldt, currently vice president finance, will succeed Mr. McAlpine. <br></br>An ambitious expansion has left Magna with excess capacity and a heavy debt load as the automotive industry enters a downturn. <br></br>The company has reported declines in operating profit in each of the past three years, despite steady sales growth. <br></br>Magna recently cut its quarterly dividend in half and the company's Class A shares are wallowing far below their 52-week high of 16.125 Canadian dollars -LRB- US $13.73 -RRB-. <br></br>On the Toronto Stock Exchange yesterday, Magna shares closed up 37.5 Canadian cents to C$9.625. <br></br>Mr. Stronach, founder and controlling shareholder of Magna, resigned as chief executive officer last year to seek, unsuccessfully, a seat in Canada's Parliament. <br></br>Analysts said Mr. Stronach wants to resume a more influential role in running the company. <br></br>They expect him to cut costs throughout the organization. <br></br>The company said Mr. Stronach will personally direct the restructuring, assisted by Manfred Gingl, president and chief executive. <br></br>Neither they nor Mr. McAlpine could be reached for comment. <br></br>Magna said Mr. McAlpine resigned to pursue a consulting career, with Magna as one of his clients. <br></br></p>","<font color=""blue"">help</font>","<font color=""brown"">curb</font>",0.8048116638424931,0.6444444444444445,0.905048333177901,0.09495166682209892,0.8,0.2
6_5,before,"<p>Magna International Inc..'s chief financial officer, James McAlpine, <b><u><font color=""blue"">resigned</font></u></b> and its chairman, Frank Stronach, is <b><u><font color=""green"">stepping</font></u></b> in to <b><u><font color=""orange"">help</font></u></b> <b><u><font color=""red"">turn</font></u></b> the automotive-parts manufacturer around, the company <b><u><font color=""purple"">said</font></u></b>. <br></br>Mr. Stronach will <b><u><font color=""brown"">direct</font></u></b> an effort to reduce overhead and curb capital spending'' until a more satisfactory level of profit is achieved and maintained,'' Magna said. <br></br>Stephen Akerfeldt, currently vice president finance, will succeed Mr. McAlpine. <br></br>An ambitious expansion has left Magna with excess capacity and a heavy debt load as the automotive industry enters a downturn. <br></br>The company has reported declines in operating profit in each of the past three years, despite steady sales growth. <br></br>Magna recently cut its quarterly dividend in half and the company's Class A shares are wallowing far below their 52-week high of 16.125 Canadian dollars -LRB- US $13.73 -RRB-. <br></br>On the Toronto Stock Exchange yesterday, Magna shares closed up 37.5 Canadian cents to C$9.625. <br></br>Mr. Stronach, founder and controlling shareholder of Magna, resigned as chief executive officer last year to seek, unsuccessfully, a seat in Canada's Parliament. <br></br>Analysts said Mr. Stronach wants to resume a more influential role in running the company. <br></br>They expect him to cut costs throughout the organization. <br></br>The company said Mr. Stronach will personally direct the restructuring, assisted by Manfred Gingl, president and chief executive. <br></br>Neither they nor Mr. McAlpine could be reached for comment. <br></br>Magna said Mr. McAlpine resigned to pursue a consulting career, with Magna as one of his clients. <br></br></p>","<font color=""green"">stepping</font>","<font color=""orange"">help</font>",0.6708523492882763,0.5333333333333333,0.8231407035721534,0.17685929642784667,0.7,0.3
6_8,after,"<p>Magna International Inc..'s chief financial officer, James McAlpine, <b><u><font color=""blue"">resigned</font></u></b> and its chairman, Frank Stronach, is <b><u><font color=""green"">stepping</font></u></b> in to <b><u><font color=""orange"">help</font></u></b> <b><u><font color=""red"">turn</font></u></b> the automotive-parts manufacturer around, the company <b><u><font color=""purple"">said</font></u></b>. <br></br>Mr. Stronach will <b><u><font color=""brown"">direct</font></u></b> an effort to reduce overhead and curb capital spending'' until a more satisfactory level of profit is achieved and maintained,'' Magna said. <br></br>Stephen Akerfeldt, currently vice president finance, will succeed Mr. McAlpine. <br></br>An ambitious expansion has left Magna with excess capacity and a heavy debt load as the automotive industry enters a downturn. <br></br>The company has reported declines in operating profit in each of the past three years, despite steady sales growth. <br></br>Magna recently cut its quarterly dividend in half and the company's Class A shares are wallowing far below their 52-week high of 16.125 Canadian dollars -LRB- US $13.73 -RRB-. <br></br>On the Toronto Stock Exchange yesterday, Magna shares closed up 37.5 Canadian cents to C$9.625. <br></br>Mr. Stronach, founder and controlling shareholder of Magna, resigned as chief executive officer last year to seek, unsuccessfully, a seat in Canada's Parliament. <br></br>Analysts said Mr. Stronach wants to resume a more influential role in running the company. <br></br>They expect him to cut costs throughout the organization. <br></br>The company said Mr. Stronach will personally direct the restructuring, assisted by Manfred Gingl, president and chief executive. <br></br>Neither they nor Mr. McAlpine could be reached for comment. <br></br>Magna said Mr. McAlpine resigned to pursue a consulting career, with Magna as one of his clients. <br></br></p>","<font color=""green"">stepping</font>","<font color=""brown"">direct</font>",0.6038114332435432,0.5333333333333333,0.22678591757839914,0.7732140824216008,0.3,0.7
70_1,before,,,,0.7020313556079335,0.5333333333333333,0.8446756558868116,0.15532434411318838,0.7,0.3
71_0,after,,,,0.9175345389095642,0.8,0.037808219423806994,0.9621917805761927,0.1,0.9
71_1,after,,,,0.8056108813477022,0.6444444444444445,0.0946127422233366,0.9053872577766633,0.2,0.8
71_2,after,,,,0.9175345389095642,0.8,0.037808219423806994,0.9621917805761927,0.1,0.9
71_3,before,,,,0.7020313556079335,0.5333333333333333,0.8446756558868116,0.15532434411318838,0.7,0.3
71_4,before,,,,0.5428564161654251,0.4666666666666667,0.7204486795655366,0.27955132043446335,0.6,0.4
71_5,before,,,,0.7982485808231001,0.6444444444444445,0.901480178686341,0.09851982131365877,0.8,0.2
78_0,after,,,,0.5536883045768402,0.4666666666666667,0.26907243649079654,0.7309275635092033,0.4,0.6
78_1,before,,,,0.5966029304078613,0.4666666666666667,0.7670426438248278,0.2329573561751724,0.6,0.4
7_0,before,"<p>Integra-A Hotel amp Restaurant Co. <b><u><font color=""blue"">said</font></u></b> its planned rights offering to <b><u><font color=""green"">raise</font></u></b> about $9 million was <b><u><font color=""orange"">declared</font></u></b> effective and the company will <b><u><font color=""red"">begin</font></u></b> mailing materials to shareholders at the end of this week. <br></br>Under the offer, shareholders will <b><u><font color=""purple"">receive</font></u></b> one right for each 105 common shares <b><u><font color=""brown"">owned</font></u></b>. <br></br>Each right entitles the shareholder to buy $100 face amount of 13.5%: bonds due 1993 and warrants to buy 23.5 common shares at 30 cents a share. <br></br>The rights, which expire Nov. 21, can be exercised for $100 each. <br></br>Integra, which owns and operates hotels, said that Hallwood Group Inc. has agreed to exercise any rights that aren't exercised by other shareholders. <br></br>Hallwood, a Cleveland merchant bank, owns about 11%: of Integra. <br></br></p>","<font color=""blue"">said</font>","<font color=""green"">raise</font>",0.7109478824341184,0.5333333333333333,0.8503011355994836,0.14969886440051636,0.7,0.3
7_6,after,"<p>Integra-A Hotel amp Restaurant Co. <b><u><font color=""blue"">said</font></u></b> its planned rights offering to <b><u><font color=""green"">raise</font></u></b> about $9 million was <b><u><font color=""orange"">declared</font></u></b> effective and the company will <b><u><font color=""red"">begin</font></u></b> mailing materials to shareholders at the end of this week. <br></br>Under the offer, shareholders will <b><u><font color=""purple"">receive</font></u></b> one right for each 105 common shares <b><u><font color=""brown"">owned</font></u></b>. <br></br>Each right entitles the shareholder to buy $100 face amount of 13.5%: bonds due 1993 and warrants to buy 23.5 common shares at 30 cents a share. <br></br>The rights, which expire Nov. 21, can be exercised for $100 each. <br></br>Integra, which owns and operates hotels, said that Hallwood Group Inc. has agreed to exercise any rights that aren't exercised by other shareholders. <br></br>Hallwood, a Cleveland merchant bank, owns about 11%: of Integra. <br></br></p>","<font color=""green"">raise</font>","<font color=""red"">begin</font>",0.9105851719974766,0.8,0.04116419338767734,0.9588358066123227,0.1,0.9
81_1,before,,,,0.5966029304078613,0.4666666666666667,0.7670426438248278,0.2329573561751724,0.6,0.4
81_11,before,,,,0.7321519411856937,0.5333333333333333,0.8625094722949265,0.13749052770507367,0.7,0.3
81_3,before,,,,0.7321519411856937,0.5333333333333333,0.8625094722949265,0.13749052770507367,0.7,0.3
81_4,after,,,,1.0,1.0,0.0,1.0,0.0,1.0
81_5,after,,,,1.0,1.0,0.0,1.0,0.0,1.0
81_6,before,,,,0.47577993117856104,0.4444444444444444,0.6331169343308042,0.36688306566919593,0.5,0.5
81_7,before,,,,0.7321519411856937,0.5333333333333333,0.8625094722949265,0.13749052770507367,0.7,0.3
81_8,before,,,,0.7321519411856937,0.5333333333333333,0.8625094722949265,0.13749052770507367,0.7,0.3
81_9,before,,,,0.7321519411856937,0.5333333333333333,0.8625094722949265,0.13749052770507367,0.7,0.3
82_0,after,,,,0.9096304211422498,0.8,0.04164274679937883,0.958357253200621,0.1,0.9
83_2,after,,,,0.9096304211422498,0.8,0.04164274679937883,0.958357253200621,0.1,0.9
84_1,after,,,,0.4390884527673383,0.4666666666666667,0.4486229671209753,0.5513770328790247,0.4,0.6
84_3,before,,,,0.4509855000824997,0.4444444444444444,0.5890184794742787,0.41098152052572134,0.5,0.5
84_5,before,,,,0.7083146693455977,0.5333333333333333,0.8485608147917365,0.15143918520826355,0.7,0.3
85_1,before,,,,0.7083146693455977,0.5333333333333333,0.8485608147917365,0.15143918520826355,0.7,0.3
85_2,before,,,,0.44374249291840245,0.4444444444444444,0.568708511778576,0.431291488221424,0.5,0.5
86_1,after,,,,0.6757874006595695,0.6444444444444445,0.17291457139744468,0.8270854286025553,0.2,0.8
87_2,after,,,,0.9096304211422498,0.8,0.04164274679937883,0.958357253200621,0.1,0.9
88_0,after,,,,0.9096304211422498,0.8,0.04164274679937883,0.958357253200621,0.1,0.9
88_2,after,,,,0.8101274895035224,0.6444444444444445,0.09203587918907742,0.9079641208109225,0.2,0.8
89_1,after,,,,0.9139075415548892,0.8,0.03950086315486111,0.9604991368451389,0.1,0.9
91_1,after,,,,0.8101274895035224,0.6444444444444445,0.09203587918907742,0.9079641208109225,0.2,0.8
92_0,after,,,,0.686875676977537,0.6444444444444445,0.16510458066907097,0.834895419330929,0.2,0.8
92_1,after,,,,0.9139075415548892,0.8,0.03950086315486111,0.9604991368451389,0.1,0.9
92_2,after,,,,0.9139075415548892,0.8,0.03950086315486111,0.9604991368451389,0.1,0.9
94_2,after,,,,0.9139075415548892,0.8,0.03950086315486111,0.9604991368451389,0.1,0.9
97_0,before,,,,0.9139075415548892,0.8,0.03950086315486111,0.9604991368451389,0.1,0.9
9_2,before,"<p>Nothing was going to <b><u><font color=""blue"">hold</font></u></b> up the long-delayed settlement of Britton vs. Thomasini. <br></br>Not even an earthquake. <br></br>On the afternoon of Oct. 17, after hours of <b><u><font color=""green"">haggling</font></u></b> with five insurance-claims adjusters over <b><u><font color=""orange"">settling</font></u></b> a toxic-waste suit, four lawyers <b><u><font color=""red"">had</font></u></b> an agreement in hand. <br></br>But as Judge Thomas M. Jenkins <b><u><font color=""purple"">donned</font></u></b> his robes so he could <b><u><font color=""brown"">give</font></u></b> final approval, the major earthquak e struck, its epicenter not far from his courtroom in Redwood City, Calif. <br></br>The walls shook; the building rocked. <br></br>For a while, it looked like the deal -- not to mention the courtroom itself -- was on the verge of collapse e. <br></br>``The judge came out and said, ` Quick, let's put this on the record, ''' says Sandy Bettencourt, the judge's court reporter. <br></br>``I said, ` NOW ? ' I was shaking the whole time.'' <br></br>A 10 - gallon water cooler had toppled onto the floor, soaking the red carpeting. <br></br>Lights flickered on and off; plaster dropped from the ceiling, the walls still shook and an evacuation alarm blared outside. <br></br>The four lawyers climbed out from under a table. <br></br>``Let's close the door,'' said the judge as he climbed to his bench. <br></br>At stake was an $80,000 settlement involving who should pay what share of cleanup costs at the site of a former gas station, where underground fuel tanks had leaked and contaminated the soil. <br></br>And the lawyers were just as eager as the judge to wrap it up. <br></br>``We were never going to get these insurance companies to agree again,'' says John V. Trump, a San Francisco defense lawyer in the case. <br></br>Indeed, the insurance adjusters had already bolted out of the courtroom. <br></br>The lawyers went to work anyway, duly noting that the proceeding was taking place during a major earthquake. <br></br>Ten minutes later, it was done. <br></br>For the record, Jeffrey Kaufman, an attorney for Fireman's Fund, said he was'' rattled -- both literally and figuratively.'' <br></br>``My belief is always, if you've got a settlement, you read it into the record.'' <br></br>says Judge Jenkins, now known in his courthouse as ``Shake 'Em Down Jenkins.'' <br></br>The insurance adjusters think differently. <br></br>``I didn't know if it was World War III or what,'' says Melanie Carvain of Morristown, N.J.'' Reading the settlement into the record was the last thing on my mind.'' <br></br></p>","<font color=""blue"">hold</font>","<font color=""red"">had</font>",0.7109478824341184,0.5333333333333333,0.8503011355994836,0.14969886440051636,0.7,0.3
9_3,after,"<p>Nothing was going to <b><u><font color=""blue"">hold</font></u></b> up the long-delayed settlement of Britton vs. Thomasini. <br></br>Not even an earthquake. <br></br>On the afternoon of Oct. 17, after hours of <b><u><font color=""green"">haggling</font></u></b> with five insurance-claims adjusters over <b><u><font color=""orange"">settling</font></u></b> a toxic-waste suit, four lawyers <b><u><font color=""red"">had</font></u></b> an agreement in hand. <br></br>But as Judge Thomas M. Jenkins <b><u><font color=""purple"">donned</font></u></b> his robes so he could <b><u><font color=""brown"">give</font></u></b> final approval, the major earthquak e struck, its epicenter not far from his courtroom in Redwood City, Calif. <br></br>The walls shook; the building rocked. <br></br>For a while, it looked like the deal -- not to mention the courtroom itself -- was on the verge of collapse e. <br></br>``The judge came out and said, ` Quick, let's put this on the record, ''' says Sandy Bettencourt, the judge's court reporter. <br></br>``I said, ` NOW ? ' I was shaking the whole time.'' <br></br>A 10 - gallon water cooler had toppled onto the floor, soaking the red carpeting. <br></br>Lights flickered on and off; plaster dropped from the ceiling, the walls still shook and an evacuation alarm blared outside. <br></br>The four lawyers climbed out from under a table. <br></br>``Let's close the door,'' said the judge as he climbed to his bench. <br></br>At stake was an $80,000 settlement involving who should pay what share of cleanup costs at the site of a former gas station, where underground fuel tanks had leaked and contaminated the soil. <br></br>And the lawyers were just as eager as the judge to wrap it up. <br></br>``We were never going to get these insurance companies to agree again,'' says John V. Trump, a San Francisco defense lawyer in the case. <br></br>Indeed, the insurance adjusters had already bolted out of the courtroom. <br></br>The lawyers went to work anyway, duly noting that the proceeding was taking place during a major earthquake. <br></br>Ten minutes later, it was done. <br></br>For the record, Jeffrey Kaufman, an attorney for Fireman's Fund, said he was'' rattled -- both literally and figuratively.'' <br></br>``My belief is always, if you've got a settlement, you read it into the record.'' <br></br>says Judge Jenkins, now known in his courthouse as ``Shake 'Em Down Jenkins.'' <br></br>The insurance adjusters think differently. <br></br>``I didn't know if it was World War III or what,'' says Melanie Carvain of Morristown, N.J.'' Reading the settlement into the record was the last thing on my mind.'' <br></br></p>","<font color=""blue"">hold</font>","<font color=""purple"">donned</font>",0.441978655872014,0.4666666666666667,0.4366113340725332,0.5633886659274668,0.4,0.6
