unit,sent_id
30U1YOGZGA84RF7T61C0VJQPNLHSD6,20075f18b5dba3f25d959bb6056580463d645d14eeaa61623e17a70abe66114e:29-31:18-19
3WJGKMRWVILOKYIX9FM0GEM7ZX1DCV,201b8edf927d21ea2c8c4411dd74f27788df65e3068b7374eebb24185b249194:9-10:6-8
3IKDQS3DQEC5S9YJ1TNB7B2KTN3IC4,201f1ac70a282b021ded61d91111fa5643bd693a5d189e930fbf535363be7df4:31-33:25-26
34OWYT6U3WT3UBRGP9DK5L1CN3Q9I6,20260416132927ab87a901bf54959631c991a97ebef08e04ef2d267b4a7eba8c:15-18:6-8
3TLFH2L6Y90I35MSYCX995V7RVA2TZ,2054922f72a113bf06a92ae74d4eef51b881c9f12929bd49e68958259a68d891:17-22:40-41
3ACRLU860NQA2Z4RRA1PBCYAIHTEBW,2079bceded78de90de37b62e290ea9c6add7ce4523c6db39d1cee2facad737b2:2-3:10-12
3A520CCNWNC5JPZZLW1TG1E4Z6HAEJ,20b88c18bba58b0db0e256643c3c9f217e0222275e02280d89940463f6fdd8a0:21-22:4-5
3VZYA8PITOA9MT8OITBXN1WEEVJ053,21ba7abd850732c0f80702310a11fa13cb662563c28945b0a4e62d15d3cb0252:17-22:9-11
3XD2A6FGFN6SOPUCUL7Y9N7ZUYM9SK,21c9e44f1d93767a59c89b1aee811d5040c68cd5fc0f87559a6476cee3962d0b:12-14:22-24
30OITAWPBQF3YGGWJRVZ590XMXI9HX,21db6ade0efd94ab470ccae94a935cb6d107949644055fcce4fdd5343897e72f:13-15:11-12
302U8RURJZDT5JFAPQV82BMQZCVNV7,2210e54c502fedcebe2756226b318cb57edd413f2859a361c874e239e8d40b57:24-27:19-21
3BAWBGQGYLB42YNN9JEJ6E00ZWC7V0,2232051d74e011b39e6de889d34a0023f8763368687d7326b3e700f9b2652449:3-4:12-13
3W31J70BAS8WY4O71W8NKRHXLSICK1,226767372bbe2b3b219996f488507b73a22ab835643e1712bf3635f8182e29c7:26-30:0-3
35YHTYFL1GFHHR2TR2CVU6DHX8NFVG,227f55bd2c3e0544f497ae632ba7c6845ae21238c3154279ffdeca0cefe93c35:0-1:24-25
3TL87MO8CM1ELMQZDYAP7XFF6MHLFN,22bff12dbbedf39bbc1b2072babd714893273c0a37bc3ba4a5a63b98cfc957e1:18-20:13-17
356TQKY9XF96RMRA1Q39E0GSOYB87W,22fbb2385195c90d0e03eacf0d24b60ce5b2ea280b46fdbf80e494d942ad2d02:0-1:12-14
31KPKEKW4APBB9PXJ32AQNW6PTZB0E,23710706a12a118ebb3fe513db5f104c55235e4f8ebd5922df5b2bde1a9c12b1:0-1:15-16
3BO3NEOQM0THZU1LHFRK1GCWSQEIA9,23b6ccb4de43473585382d7d8e092c5409a6e881b5ef0f76a6a0155ee7aced60:28-29:25-26
3XU80RHWHZS8PYMPNPFPUCGDVYH445,23e894d675deffc7b937c82816ce4c48f7099d729e416458f9fd906cc246c2fa:2-4:11-12
37SDSEDIN9ESG0C8CAM0DQPFLDQ81G,2428ca80ba2763fa1850ccd6da498324da620274c73f9c5ecbb476b2675e1f5a:3-4:9-10
3R0WOCG21MLK6SZXV670AK8D7FYUDD,246fc3dfc511a731e8cd430ef234d604fa658190b0596d9d8eb48773df4aa1db:40-42:15-16
3ZC62PVYDHMQL2Y9RBJZOYA9HNMXXL,24725bc3576dda1fd4b8599bdc97613ccae9a7fbf0a0e4072167841e0a90c682:11-14:15-16
34R0BODSP1B8DJNIQ0AC8QYI8WT5EU,24d04231682c0b330ce8a742df4b1b5877d6c90b5a047acda5289b64c1916dfe:18-19:22-23
3DQYSJDTYLNHF27SW6T709P22EHXED,24f8a5db0ad0eae3f857ac096aad6cf379683a9573507ea13f45aac3052967de:8-9:2-6
3W3RSPVVGS3344NP8N5OTXGIGCJLUF,250371752f4fcafda97e2536479a73552b23e008cba3a9ffaee7a90ee4d3efd4:0-3:12-13
3IVEC1GSLPBH0H8R3EJR2GYT03LJ15,2531ba42ff0a9bb11b7c6c756851141e9480f34b7c41a41cbe504256753c08db:15-16:2-3
31HLTCK4BL7NVRYO2MIDCRDTZJOVGP,253bedbf9e278f4e3f8bda3fcb4d126cb6508542fa5039414649eaef467a69f4:18-19:4-7
3T2HW4QDUVJCH85GXZHYUI3HAY69C4,2553aa16bbb71868b9c0b8d26e2b41ac43d582dc7f19b3729f79aa1ff82274ac:1-9:15-16
36MUZ9VAE6E3HW2B56SV62MAK9EDEO,256f20db8849b442356e7a07406fb3f5624be9055bdf457a88bab8e111fa20e7:0-3:6-7
36KM3FWE3ROO9XM76MQULLAA50Z071,258f8f5494979d2f78b2bcf923d87c80cf175fef5a55415b791a4ccfd5f9cc74:7-9:6-7
3NC6WP7WJHWW72OT71RRKWIVZBFWWN,25bcc7ff6732614fbcaaa34cdd226a86459f79f66ac8e11d3f8865064e09a18a:22-23:18-21
31MBOZ6PAO37IA6PMWKOZRUC99PLCC,25c1895faa4de9be6d2a9cbe55f33f0f05b99907985a9d752a36ee506d2211c1:0-1:5-6
3PN6H8C9R420RJLZP1Q9AJWJZUGADQ,25d9a286d79ec0d386f67b172ee5f108d782201e857cc7d83f1d572f9e767c43:0-5:14-15
3R6RZGK0XFONHIJOWS4JJRKX4F7YVJ,2608b413313692489c9d839f0f717aa50950c536a3c80bfd51dd58175c941f3b:8-10:4-5
3HXK2V1N4KREY00MECY2AMGI11R2GF,262c373feecb64d42d77a5bc2a265aa72875c50661f8f8051caaeeacc7bea0ba:17-19:24-26
32LAQ1JNT91RNHVUHW7FFOQZAN8UTQ,264fd6197e14c48f42990cfe32ead57712a3b3772b3fc09f1006c2a18524e6c6:5-6:10-11
3MQKOF1EE20XYWO2Q6M1S8TAS49DWD,26a2a9c00b8dfa8b697b6eba8cf1747676c65a5e8d8af4f29dd0b6c5c57a0b85:8-11:3-5
3PKVGQTFIHWVOB27N8Z9IUVUHMARYN,26c198de4ed68c46852c119c7221a21ff4698d7f8f26ba46854c39773aaac33c:5-7:18-20
3IKDQS3DQEC5S9YJ1TNB7B2KSTZICB,26df6fa5dddaac98ab5329718033617412cc5bd0492a8dee289110a46f878983:2-4:26-27
33EEIIWHK7JE8GS25INP65HV4CXQVQ,2716dacb81042349b8ec5520fce40e3a9a840adb2f42476932967adbb6633518:5-6:26-27
3O71U79SRB17V9D6JUB3E9DJWZ9MSI,2772dd59bbb81f84abfc8bd08316329cc15181d2db4efb372eab805a4c4a0e7b:0-1:4-5
3CO05SML7VHYRG6MF0O0Q21A6CHR0F,278ebece1795ae72f4c04f7e3dfe491debbc6c58444876bed06535418b5a4647:0-1:12-13
3WRKFXQBOBJIVCZOXL5042U3VW0IYW,27930e04581b55cd6854058fc13d42b26165c5a361ccbfeefa7bf4b1a1aec3c7:3-4:24-25
3OEWW2KGQJNPTNF0ZKVRBEGOPE6ODW,27aeaf268c022095112919e9be3cd7aa5c6b66403c4bf38610c1bb5490ed1d9c:5-7:20-21
3FO95NVK5CCYSPQYO27K087T15QSRV,27aebed1212356d37815a581a83dafefb8a571470909b1bf429bc9febd503233:1-3:6-8
3LAZVA75NI32QDHK2VBAFVPKSO7O2F,27c73b66cd62e5ee8f77c5808c0c804c20b14ed08977f64ea7ef1844bcaaaa30:0-2:11-12
3IHWR4LC7DP3G686KH765P6122EI85,2863b20a40196adc161f29cd6a0c474351bc39ada8773fe15dbe28d648f10401:10-11:14-16
3N5YJ55YXGF9DVCCEV4C6O8DFITNA2,287049305a6c49af39c33dc6de2e384b08f9a1c42514366fe52fc0a3023e96ba:4-5:11-13
371Q3BEXDHL7UGCPYJ1XMB9SB28ZSR,2926207463dda0ae8bfd65ceb56b0be8cb211c224325bce242a4fca34ac65e33:0-1:22-23
3QHITW7OYOLUGSP4UNWTAI3IJZQQAD,292bb0363e17ab07a3dd92cbdc3efb368a62a8a89cfafec912c1fa1f04896311:8-10:13-15
3BFNCI9LYK2KQPL4P98DNJ8H9V573S,292ee0bc47d15dcff0857de65c814b921d0b5a787a151de8bccac1b86ab42c5f:0-2:16-20
3O4VWC1GEWIDAKM6QIXAQ9DQZU6J3J,29b8225a5ed2782824c36ac43fd0ff45fedbfb5e2a82422d4e2ba4c7da652f91:15-19:2-4
3O0M2G5VC6E9M4S14KBGBKRTILP49M,29c6ab45234bb528fd85e8cf50551039b902bb5a077df1a471c66792899a8a92:4-5:10-11
3QHITW7OYOLUGSP4UNWTAI3IJRVQA2,2a714a414feb1fe7ff05904afbc523692087f658d8a26584d323a40f3838a381:13-15:16-18
3JHB4BPSFKLGB9FZ2HITENSYDH8Q9Y,2a8d23ddec1d6c6190a056ebcf8d88952d92b3e4666717061268d6a878df0c2a:9-11:5-8
3CZH926SICQQH0JICVR23YS49I54EW,2ad369c95b06f8351f63eb76374dae54959def3a473f6611aa4b836a6d20acc1:20-21:15-17
3KWGG5KP6JEROSOAM8L3Z491AWNCME,2aec0070165849a2fa219034176d396c62be5d3839c858f700b4c33353ded922:1-2:19-21
3OCZWXS7ZOJMJPXA7MXGLLO2HG7L5K,2aefb4c87dc9f3fbc10f6f9cc00909570bb68e57eacd19483abd522311edd495:11-14:7-8
3X4Q1O9UBHY9CEEQ87S5BM6S3Q2O7C,2b68b854e333f801a39334fd1b6dd81d62574868fa1129c4c935b7b929d28675:0-1:7-10
3QI9WAYOGQN566SEWE4MPDGX55Q6SZ,2ba8ef173f98468e74ca081ff02d334fb99030b26d6c2850d74d724fd72d56be:0-1:14-16
3NZ1E5QA6ZDA6GBYG98M7ISX5ZG5BU,2c39b1863f0b75ed2aa48d28232529453711c891ed2093e92302293a137df364:13-15:10-12
3IKDQS3DQEC5S9YJ1TNB7B2KTOTCIQ,2cc0e2277452b57d6b3336fc6dc2d0953d7476a1f2770286c8513a5ab653f8f0:3-4:5-6
3HEM8MA6H9O13WV6J6EQ0DSDIOWQP5,2ccf7c6ee45bc0cfb58af026a03d96ca1c258b9e74da072dffef936cce1e9da9:24-26:18-19
3K1H3NEY7LB11AY2B1IJ657MXPTDG5,2ce7d62cd522ba74c9813017e2bd36e1472922de6b7271b5c75a1b64417c4f77:11-13:9-10
3BKZLF990ZBVCAN7ATA9D4LPN6EYQD,2cf67ca073838eb0e305ecfa1295f9f4b8a79513cd70b83374cd6e6313982720:1-2:6-8
335VBRURDJCRE6PUTQNTK63KVAJ9EX,2d1c91a420aa2a47d3a48d8e92803b303c1b2d4b856901b021926a419bdf7dfc:7-8:5-7
3R868ACW4SO44B3Y3J7GXXQPMPTZGH,2d60e98058b0f78eaf3f5b40285766b2bc20e6f0e17daefa6fb5fbb9800f8cf3:0-2:5-7
366FYU4PTG1BV28LXNEIAFH065VEKY,2d61dbd1f0d6dfeac74d14f24c0bfd2684426b8d1ab0030d1fe4e27da63860fa:26-28:24-26
37SDSEDIN9ESG0C8CAM0DQPFLCB81Z,2d66e18db9d099c5bbf14ceb88d771b1e72a8996f12c6773151ea9d077a0ea8d:4-6:10-11
3D5G8J4N5AGR0WKUMMHKBASIOJWVT9,2d8f2c71234f5771c81b437ef85c41133dacadb2dddd553fae0d7001acbea4b3:16-18:10-12
3V8JSVE8YY26F7X212F9JNWB3O9YEP,2e801fc3e2a7b96171a9361f4e4a7d6defa3ffd60fdf71c6f0162d4d30bb241e:19-20:24-26
3F6045TU7D0AJAYDLF77SS293KA997,2e8fba1c68a47b2f147aff45ec709704c02664c8e807f9ad3eaffdcf0b15b602:19-20:3-5
3RTFSSG7T8IGW8CU3NKPBL1F1SULWE,2eab4bdc89e47895229a6172e4dad70fc2cdbb48f7c444133a3a859884ac0b0d:31-34:11-13
3E6L1VR4XWYW21NSQU4NIEXIG5IF6R,2ec2f2f0e1f92198817d30c8d3eb149fa538c257d2343443066042d6611cb42f:0-2:17-19
3YZ7A3YHR559N2S0RVUHX72XA30S5D,2ee810270415c1ed125813690f891bd8fc637a56f75d7deb9ca16c381b1e22ee:22-23:25-26
34XASH8KLQYAIHXERD79J4889F2MP2,2efe74ebd3b5bfc8ffbef872daf87419a7c1e80338cb0f481a99301dea6c7a1a:0-2:16-18
3K3G488TR2KXAMDNZR5C27NWRZGQ5Q,2f86b35265b29b9a90c3fdaeebb1943f8f75edd67f973ef7a0ae446fd9dd13e4:24-29:18-22
33BFF6QPI1NZG4M5XHGPFZ7Y1TL3WA,2fa09e55fb3bacd7b1e19743aafc5c11a76df6fed6591008572ced7a0b365d94:21-25:16-18
3FTID4TN8LAKLD7UIO2DWIMVD0RYLO,2fa0dfebf4a5cc11e92ea8ad2907ce46ed33e55268ce38f2b7b46e5d7833de8a:1-5:14-17
31ODACBENURYGOBYBNIKVIXO583QSL,2fb385958cf612bf7a91b42fc8eb3e76ef6c7a538e076fdfa302a17b6e8268a5:4-6:0-1
30OITAWPBQF3YGGWJRVZ590XLN5H97,2fc5dedc6386f75ed3b69e23a09fa11273998326ec2c5cb8e38dff852fc38017:2-4:0-1
3MXX6RQ9EVHUER88L97DXAR8MLE4PF,2fe0d5f047f5978916429ea66b85fa25636266c3b0b940d491a8d50c60741daf:33-35:11-12
37SOB9Z0SS9J5AA6T39N6OQI3KGL3U,3040fe5694dd0d253c95dea716bfefd1c387fc42618d379fc349e84e1c7d2e50:25-28:3-4
36BTXXLZ2VKFQ4ONY1B225RNN324R7,3044db2fcec7d6bf7194824087bc49c4598b35eb984ed471a22fde1b57dbac25:7-10:0-2
3L55D8AUFA9RI9DO5B9ETZW8ICWYCW,304698558db2e3cc89a480635e0b58fa5e2233b1ad38f558ee9c42020f4f26f5:5-7:1-2
3KVQ0UJWPXX2UJ99B04IUW5IG2RW5Z,30526c28b5002fc789b498d0ec7bc79a0e3c878d6b16568fd0f13ad9858be1e1:1-2:9-10
3A9LA2FRWSQTZCYUM71DLCMFUU9XHT,3065b7ceeb2e04dee1df17ef1074b07dff93b97714f03b6d8fb413064bd1cd04:14-16:21-22
337F8MIIMZPRQA4O4OSNI9Q0FI304G,30a99ad574ac22d652c058200a00e91f96db92006d97fdcdcdd9b73f70514d96:10-12:17-18
3X2LT8FDHWULH1SB9YBL6GF9ISSW81,30c1e1603ea8755b6427d52c5d47d18e1834e94c54551cecc4242b83e26804f8:22-23:19-20
3E22YV8GG1IG0ZIE3EM9WJX8E5CPN5,30e3ae70949667a9f96c4ae051ad364d9fa1df282926a3bc9e3b6f2ced210aea:10-12:8-9
3LEG2HW4UFZ8K04R3SSKS1G60M2F24,314f073f7884416d4f3e8239a65aa96bee89def2ba1e8575293a95335ae54be2:20-21:26-27
362E9TQF2H2I9LEO3FJUX2NZQXOIG6,3181b867b552067333dbecd3832bd7b43d323ca527f8ff3f3fc737c54f4f4496:13-15:10-12
3UDTAB6HH6BSNGA0LJOEZH1G1TW902,31828a7a028581b262e6b9d22a49fbc63ae2d62e6835a1e86d6562b2d0537af4:5-7:14-16
3INZSNUD802MM0BUXVC9EOLZVYI9D4,31c64a40d4266b2d8ababef7cbae1238f1c2adc32a9877b95dc3295a7ebd0783:2-6:11-12
3YO4AH2FPDWYFFRM2LZ0LCR5AT30QH,31d19aeabaa2387637b6a5189a0bc83dad1c64db548b216c47c78de68f756fd5:17-19:6-7
37NXA7GVSTI3HJCPDDFTPJI1UJSLV4,31e5831ba42e14713cac137e52589341dcf70f123daf0ee1eb44820ff3b7e53f:26-28:0-2
3Q7TKIAPOTMHN2C3MSFZJXCUVCMDLW,327e646b92bdb4336a2d47fa8225c160c60eb4fef791c9f3c206fbfaf2b5d032:0-1:2-4
3MWOYZD5WV0YFZ6DOE9U7JSI426ONH,32811bfe2005fe20b642462eaa4045369d00cf094aa447e00c7bf4afbcbff9fa:14-16:6-7
3WPCIUYH1AK56FK8V1HQ5OMBOARDTN,328c858a3976c4d7041dfd8c89cce8c75ca3ef070f35ccc18c99fcfba5af16e1:10-13:4-5
3ZRKL6Z1E8F73ZHK8RD814TMZLUGSG,32a9fe8d39c347fb1c89c874fd7d7b83b563ac0e296a32a8f927203765017017:0-1:3-5
30F94FBDNRWCRIMOH5QKAYYBLRGBTJ,32b8bf3f0e43c340ff1ecb20357694ed62db82491e9823bb839dca6215b47378:5-8:9-10
32CXT5U14GF8PX36EYWKOSUCXCI8UF,32e999a4ff8062a4f814234ff327aff71b6b9e59d891fe5f71bcc70c0765aa08:0-1:3-4
341YLJU21IBSUR6H40Y5VYTYGTN2I5,33415c7b1c357fc2e2b5d6947275e4a9a6df21858a5dc094058074874ffc67b8:20-22:6-7
3LB1BGHFL2884QFZRX44I9WC7DDYTR,337b7594e39969085a910edd246cf7a63133754a08ce7f04ca94811e66c88232:18-21:16-17
3NBFJK3IOHUS57PR1AWZHZJL2WROGR,33c802e4c0a5ae3ee571af92bb617fdba5eca971125eec59389501a671934e2b:0-3:22-24
3FTID4TN8LAKLD7UIO2DWIMVCX7YLX,33cc5942f3363e6d93df13eef9f7a04f21ffce5c7ac0985662d294bb9e6d8166:16-19:9-13
3A9LA2FRWSQTZCYUM71DLCMFURTXH7,33fe266c08624cf763d776f32a56f049ffa99c6f490a5d9f5e606ee58d3ff0cf:33-35:10-11
34F34TZU7WBOP2QNMIJ57Z8YS9ZJ2M,34096739c5227b161488ea7a0453f7c31d43f6284c95cf3b4c99fc5fe09e29c4:23-26:30-31
3K2CEDRACBD8A9QL8UGTOE95YKDMT1,3423a51e88e09f3cdd70ab9c4b1c9dd7eea3f377299ccb4be7df36d8867a6009:8-10:6-7
36MUZ9VAE6E3HW2B56SV62MALC1DEI,344c4db82c78858c9eeb6c49debabad46e9be5ec15803cd373617f860bfd32e2:7-9:0-1
3DA79LNS5977ONIB2CBESF0ZYCJ3TR,345ed4e6eb7437f61cace951312b93efce0f6f284446a051ee76c941cd301d8d:0-1:25-27
3SBX2M1TKDZFE39NLMM2XFHIRPUQ42,34862b62bcf92e8857b4da1d1ee97ab817584e79c0cfe80a8fdc5b11542ab0f4:12-15:24-25
3K3G488TR2KXAMDNZR5C27NWRLPQ57,34d5223cee579c6c4522e90c6fd4e67b253031b536c47e0a0e6869fa730a111f:0-2:17-18
391FPZIE4CY1I84ZH2QQ15NBZ7RUHM,34dfc01a601c2242ed3191f736d0b2346d7d15d49901b1f77351db55a25347cb:17-19:15-16
3HEA4ZVWVDY8H0UPFZH94WS5WM955B,35150a4c67ab8e6261f18fd00ccf7de9844997d2bbdc33b9aa03a513d9f0ff30:2-3:4-5
31D0ZWOD0AB6SZK5DP2EVCC07Q1A0Z,354e791fa01dc1c1f7eefbad5a6c45b1fd4805d52a336d7cc190ee874383a04e:40-42:29-30
3SR6AEG6W55IZHO4R3NF4QTOVJLYHJ,35fc70219fdb584a6bd65a705a81efe5089fb27d7cab491a982bffa7974d9336:5-8:0-1
3TD33TP5DLE7CMNFB5Z3FT8JXRVABB,36100e9882b6afa9f6d52d8e9bb2587a12b135b4b4753388e2df85197bd03fb1:8-9:0-2
3APP19WN71Q2G1JN1EA50ZXUI9D6GR,364b03b23e3a54b20cfec74367b0ff4a1aae9154e2d43568c55adb374556f482:0-4:19-20
3LOJFQ4BOXR63WUL1S3Y4XZF6CHDKT,364b5695806095eca0e6504fd8386d83451e68a62dd78fde461124558db13883:1-2:16-18
301KG0KX9CXSYWVXYIGKVMSJHIT2H2,365fd765dcb8f30d894e5d974b957cdf04fd609ae2de1bffcdbbfca854b461c4:0-2:13-14
3EN4YVUOUC4PQITKA74YXP2U7JXXJC,36f3d658f5455c5e92a7f5277812f3f32a4ede86e6d7112b9db3b9d375e10ac6:11-13:14-15
3L1EFR8WWTHJKKPQO17Z2OOK66QF92,3720b1fda6a26405b71ab96746617dbef1bc9ae3955c592283738d375aa70cfc:0-1:6-7
3SNR5F7R925KP7IXXKT6XZ2NEZGIEX,3730f0e84e85b9ed0222a662d756b6a25a8474631c6549535fe4cab50d27168a:4-5:16-18
3LN50BUKPVNQCZFTR16UJRTJ8I9LPB,3732b95efa5976cb946566abeb00fdebd0e8030274f486e037ba74c3bfd9e370:2-4:9-10
36BTXXLZ2VKFQ4ONY1B225RNNOXR4V,3756cfed6595720210f9b4c5c24255be40af08458e1072d8c6850efc15dd99c3:6-10:21-23
31ODACBENURYGOBYBNIKVIXO55XSQB,379dcfa1f17ca5530d041d11c513805d54aaea745b130f523b99f6f1b8515d4d:4-6:27-28
3I6NF2WGIG86XXJ9WV008TJULBI5GJ,3818f8c98d08e29580e676f45b223c3e287b79fe807b019e1e0cf4c6d7e167ce:31-33:8-9
3TLFH2L6Y90I35MSYCX995V7RL3T2Z,382b4a109cd847a8b90ab19d67bc33c30491b3485c079c303b63d68f61680b5e:0-1:16-17
39I4RL8QGJT21AAK2WZ8O1PHZVR4HY,38391a77babeabd8f7f7349afa82ff3977c842a2fe1999af7357ba0e961d18f9:19-22:11-12
3SCKNODZ0XSRUTEE7SSSWX6NED47NI,387b483299d02555172d8b634216744531891e7bd5c85459b77817a0f397ab18:0-1:18-20
3W31J70BAS8WY4O71W8NKRHXLRSCK9,38d31815ad6a39c221d5f5dad6e22857e94d2df29e94b8f2430611deabd7caa8:18-19:2-3
3J5XXLQDHMNM1FM077BTTXOKVXZ3V7,39791fe35d3c3eab0912338e6d601330b837b2a76d6ff3eb1d03d3898d5bcf2a:0-2:6-7
3NBFJK3IOHUS57PR1AWZHZJL1MEOGT,39803b7c4165405b8ee6234475d76b397aa9f8cdcf13dd2290b55f7d4be1f3f6:0-1:9-11
3J9UN9O9J34HTSN97VFROBFJWWDJ07,398dab0b7fc89a49ab07de8617a90321ea7837b42d6e7ed713bdaf0e6ee94eda:3-5:10-11
385MDVINFCRA1IOU028CV6ONX02WJU,39a8dc1433c66fd82cba3a2375d861aa96c220f01bf1453faa31b249b7054dfd:0-1:8-10
3PGQRAZX02W7PQ2K2XZE840Q5UZYS2,39b4d99510b42dca561673eba29dc0f277c33324b037371e54c6a3ade1713a8f:0-2:9-10
36818Z1KV3P29RJ2WCKXXAA79N13A8,39b5806ad2bc45d1bf6d36bebee24928a4a1272524297d511cd1920c03c4ae13:9-11:15-16
3XJOUITW8U3ZVOOD0NNA5NTA74ZQTI,39beaff8046fb2ae82630a9fa9307f1a018a95f2b2ddbaec0d89a1e8f8df3ca0:11-13:17-18
3H5TOKO3D9VM4LQ36D84RA0RRPN46Q,39f29306bb4ccca06c953ff18075145deb4dd24e6e30677279a513fe5e14f37b:8-10:6-8
3UEDKCTP9V2QMNTBAF0C45PJKIRK7I,3a83819be2063eef39f4431e909bca827ffbd823853dd7e4c1169ecc805e1ea2:25-27:35-39
3RZS0FBRWKMX9VLNEODVG83WF2OCP2,3aa1e0fdf91893e15e0a53c10f327c1951ea653ba58d5ff83189bbdd888dbc52:0-2:35-37
3VLL1PIENQ0SWOKWR2KO26ZRED5ZOU,3ab0e88317ac30522739a7b9142667b9d3a9bc8ce9b9d16a33cddbe1f629417a:34-36:37-38
3511RHPADVQBOCV84TAJOMTY9XRLRR,3b1f0fa85010773a23d6c7170309d72b1de548121515007fdb022797374ae06c:25-32:15-17
3YLTXLH3DFIOQ3W30GRWRZ0CST3PHW,3ba3eef34298f7b65d73d5db98836444bb00f2141721120e37eac4d4fedfaf95:11-12:13-14
3I6NF2WGIG86XXJ9WV008TJUK8V5GP,3bb2f3a80c6036377447cbab1c07d16b3895fc2a8c24726620c2969c6917b815:8-11:7-8
3G9UA71JVV6VB3NTSU003QP65TZ7JE,3bcc5c99e2cf71e5e49c21d1d8a0de21419ed23978b8e02a9be684e5ee8219d0:0-1:20-22
3D0LPO3EABBSRYARVGI5OZQP7QFYOT,3bdff80fb9f4f68214bb6fcfb52de82b0c2092c0136b3ddbe15ca741c4090cfd:7-10:31-33
3KL228NDMVY9FG4C3I46AI2CIF2GKW,3c0b1a17a649f41bbe376e54fc17ad5900d1c226fd6daf766b005092ea62c13e:33-34:27-30
3LCXHSGDLTI9JLLT2WNK118ANXISEZ,3c3b8fac31657cd1d8f53809a7787deaef9df04cccd6a2c4a43b9ee8f55c196a:0-1:15-16
3WRBLBQ2GRK72QX8ZPUORYN343I0G4,3c97dfbf2ad8db62eb7bb73b1f29d14825245696bc0cabe756b2da0f2fff627d:5-7:2-3
3SU800BH864EV1320SDKAJFCQG9UQC,3cf7bfd48847d6f056dbb11f81956219fde5af2bb707afa69d2b40caaeb16ac3:0-2:5-6
37G6BXQPLQXX656GASYF61T95BUQE9,3d3f151caab6659f8a1241d3e174d85c0d318836d0224b8d55f1432e4475ca53:10-12:23-24
3LN3BXKGC070AGYTSWN9YTW76RJGWB,3d6cefd128d1e8ba7ec9b9567ed3f3bd8626a29d0e9babd0c4414ae752b0c9f6:7-9:9-12
3FK4G712NXCAT4QB3R7PQICPNTISS0,3d77575156b805e87d28d5ded9bc176ae9d8ba1496b94d35023dc00f809dfb44:36-38:34-35
3SD15I2WD261MP7Z6Z3LH58LD4B36I,3d99ba321ec1cbfb831d3267e990e1db73c576c882ea4d155e682fae8eb74982:5-6:20-21
35ZRNT9RUIARBVD36VPFY5UCY27O3Q,3da769732fb96a7157f2a8ba217265a25624439122351bd310d749ef2888b18d:0-1:7-8
3IYI9285WSC1NKIPJB8BJCHK5APJCT,3dbca566463b18c5607c55a1dad23b430b2029a7a446d14e06dc7b013d07f8c0:0-1:23-24
307FVKVSYRR58L48PNDWXO0NLSV74Z,3dc030d8656cecfce170654870a7fe406cf19ea81b719569df69c9650dbdc9d6:2-3:15-16
3SCKNODZ0XSRUTEE7SSSWX6ND837N6,3df168a27b959a4c195325e1c9506325bb445b04a66a67d30d401f17ab22d4f0:5-7:17-19
3Y3N5A7N4GL4RVPFI03SWV1KDMVMYQ,3dfd70ba7f95c742cfa86ec48abda01b102e72bf80c9b47c0a35923395ab6219:27-28:14-15
38G0E1M85MH609ZJMR7UG6EK8P6UVN,3e4c513d32c9952ad24bd25c233901555adc5d1591c0c78f7899b5c1ea8b791d:10-12:15-17
3IYI9285WSC1NKIPJB8BJCHK5KWCJD,3e4c6693effc4f50f2fdca7933ade19a120d3b69335a063c0e88dd662475f420:33-37:38-39
3DA79LNS5977ONIB2CBESF0ZXCLT3I,3e7fbbc5a98c4dd0048c5faf6534aae34c86c077e4ad15833ee859b3235fc84d:0-1:11-12
356TQKY9XF96RMRA1Q39E0GSNER786,3ec14f9ad96cb2a1100da92b89b1449fedec9dfc3edbdb07cbee6f14c6e0f04a:17-19:7-8
30UZJB2POHO53L7L1GTGPZULHTC35I,3f012c5ea663031735880da2c7a573096722f61b7e373427d6692886eee8936b:3-5:0-1
3GMLHYZ0LE9N43UOR2UEN5IEPPQUYF,3f3149a41395ecf9fb04dbfd48241b4e7115c35bd6aae90faf9cf8b20b6170c4:28-32:5-6
3SR6AEG6W55IZHO4R3NF4QTOV41YH5,3f4a313178ef80b335ed7e33e5e64d5ddda7c105c5cb888c0f64963748e6c550:0-1:2-5
3NSM4HLQNR6M38WLJJTF0IINNX0QQ4,3f5714e62e004e9d3609c8187695423686a7718194d2af571f3fb9f1ebf6a13c:0-1:3-4
3GONHBMNHVA4WLZKEM5BA2AMJFYZMR,3f604767e4b56ffe041dc71bbe485ffdac75e1dea4a4a63598044568945100c7:14-16:11-13
3M67TQBQQH0OOT8IDLL7ONDT9RSA91,3f8b7bdb4daca5f4e5325dd9c1fc3d86bfc37a7715881a31ba61fc56382358c1:10-12:17-18
33CLA8O0MINPOKLCII7LT9OEC2AFRN,3f97bb2eee6a3e6667927813acea58cb2a07fd10f390fbd9d2a2d69faafe1e41:14-16:9-10
3ZRKL6Z1E8F73ZHK8RD814TM0ENGSW,3fb16707321c7893cbe9ba1d36ff5e92784a36fa26d3295c5244e6043ce2561b:0-1:15-16
3IZPORCT1FL92GCID8VLWU0RSTVHRJ,3feb6935330dc464e783fa1ae0661deb487b498627d1214384f05cfe23bf9c7d:2-4:17-18
