unit_id,input.sent_id,input.b1,input.b2,input.e1,input.e2,input.relation,input.sentence,input.term1,input.term2,worker,uqs,reason for ambig,max_rel,max_srs,none,org:alternate_names,org:place_of_headquarters,org:subsidiaries,per:cause_of_death,per:charges,per:children,per:employee_or_member_of,per:founded_org,per:origin,per:place_of_birth,per:place_of_death,per:places_of_residence,per:schools_attended,per:spouse,per:title,per:top_member_employee_of_org
1027995352,UAD-A-0847,10,8,12,9,"per:place_of_death,per:employee_or_member_of",He said the summit between Roh and his DPRK counterpart Kim Jong-il will lay the cornerstone of a permanent peace regime on the Korean Peninsula .,Kim Jong-il,DPRK,15,0.2228146252,,per:top_member_employee_of_org,0.4039604054,0.217339091,0,0.037114524,0,0,0,0,0.3619999888,0.0978240945,0.1133590684,0.037114524,0,0.2473765544,0,0,0,0.4039604054
37J05LC5AXVBSCO3J73M3IZ2R3UJD9,68c784e657add9644bac5db578376c157f979231e3acac61817566bf4cd6ef1c:7-11:4-6,4,7,6,11,org:place_of_headquarters,"During the Battle of Rhode Island the 1st Rhode Island Regiment , which comprised mostly African-American soldiers , served in the army of General John Sullivan .",1st Rhode Island Regiment,Rhode Island,15,0.224203986,,org:place_of_headquarters,0.360678694,0.3461153437,0.0409133435,0.360678694,0.0582225851,0,0,0,0.0557633402,0,0,0,0,0.1383066934,0,0,0,0
1027994219,UAD-A-1051,5,12,7,13,"per:employee_or_member_of,per:place_of_birth","`` In many ways , Barack Obama symbolizes what 's possible in America , `` he said .",Barack Obama,America,15,0.2246365483,,none,0.4083253948,0.4083253948,0,0.0614606808,0,0,0,0,0.129105152,0,0.187159643,0,0,0.2521425056,0,0,0,0.207649347
1025638881,UAD-A-1551,21,12,22,13,"per:origin,per:places_of_residence","Other signatories to the letter include Leonard Weiss , the architect of US non- proliferation laws , American leftist philosopher Noam Chomsky and former UN under secretary-general Jayantha Dhanapala of Sri Lanka .",Chomsky,US,15,0.2247830992,,per:places_of_residence,0.4293067695,0.2742769534,0,0,0,0,0,0,0.0533454146,0,0.2621177256,0.0790307551,0,0.4293067695,0,0,0,0.1361210526
1023973289,UAD-A-0661,21,0,22,1,"per:places_of_residence,per:origin","England team manager Martin Johnson said he chose the Leicester center because Cipriani 's position of flyhalf had adequate cover through Charlie Hodgson , Olly Barkley and Toby Flood .",Charlie,England,15,0.2267187401,,per:employee_or_member_of,0.3818312561,0.309020441,0,0,0.1473207259,0,0,0,0.3818312561,0,0.0969819746,0,0,0.161827577,0,0,0,0
3126F2F5F8FC6T51AFJQ6W3ZYBVEPJ,6060964bd16772738d4faf39d875668a2454d50f400bb31ae70553aea03c61f4:18-20:31-32,31,18,32,20,per:employee_or_member_of,"Although , a fundamentalism , he remained in the camp of the political alliances and parties led by Benazir Bhutto that were opposed to conservative leader , Nawaz Sharif and the Pakistan Muslim League .",Benazir Bhutto,Pakistan,15,0.227177829,,per:employee_or_member_of,0.4592790712,0.2201132958,0.0772401115,0.084550889,0,0.084550889,0.0275560036,0.0275560036,0.4592790712,0.0129133614,0.2872661032,0.0716375276,0.0716375276,0.3554744141,0.0716375276,0.0716375276,0.0275560036,0.3843427785
1028951383,UAD-A-2177,21,13,23,14,"per:places_of_residence,per:place_of_birth",This year 's deadliest suicide bombing occurred in October during a procession in Karachi celebrating the return of former Prime Minister Benazir Bhutto to Pakistan .,Benazir Bhutto,Karachi,15,0.2282910461,,none,0.3652263206,0.3652263206,0,0.0308419715,0,0,0,0,0.2156168109,0,0.1446972784,0,0,0,0,0,0,0.3200690867
955177472,UAD-A-1638,1,27,5,28,"per:places_of_residence,per:place_of_death","Presidency Manuel Benito de Castro was a pateador , a centralist , who believed that the government should be a centralized one , with the capital in Bogotá , he was a supporter of Antonio Nariño , also a pateador , who included him in his cabinet .",Manuel Benito de Castro,Bogotá,14,0.2285908654,,none,0.3864695123,0.3864695123,0,0.3014577896,0,0,0,0,0.0437474747,0,0,0,0,0.229410866,0,0,0,0.1231830976
1018789494,UAD-A-0086,9,7,11,9,"per:place_of_birth,per:places_of_residence",Also making an appearance on stage was San Francisco Gavin Newsom while Queen Rania of Jordan appeared in a videotaped message to receive the first YouTube Visionary Award .,Gavin Newsom,San Francisco,15,0.2301797567,,none,0.3710760537,0.3710760537,0.0019879614,0,0.0029861074,0,0.0029861074,0,0.0019879614,0,0.2348788916,0.0896063864,0.0029861074,0.302450707,0,0.0029861074,0,0.0049740688
1023395006,UAD-A-1100,27,3,30,4,"per:places_of_residence,per:origin","It is an Afghanistan of a grander era , before the Soviets , before the mujaheddin , before the Taliban , before U.S. soldiers came looking for Osama bin Laden .",Osama bin Laden,Afghanistan,15,0.2312001992,,per:places_of_residence,0.4512045663,0.316470038,0,0.2009795487,0,0,0,0,0.1478842271,0,0.0549426094,0.0848590664,0.1072348609,0.4512045663,0,0,0,0.1897545613
1020756341,UAD-A-1628,0,29,3,30,"per:place_of_death,per:places_of_residence","Pope John XII was a coarse , immoral man , whose life was such that the Lateran was spoken of as a brothel , and the moral corruption in Rome became the subject of general disgrace .",Pope John XII,Rome,15,0.2313049563,,per:places_of_residence,0.4219874817,0.283383162,0,0.1222272708,0,0,0,0,0,0,0.0757988509,0,0,0.4219874817,0,0,0,0.1740207508
1028952097,UAD-A-1747,8,28,10,29,"org:place_of_headquarters,per:places_of_residence","Sarkozy earlier also `` spoke with Georgian President Mikheil Saakashvili after he signed the ceasefire agreement , formally confirming the agreement he gave Sarkozy on August 12 in Tbilisi , `` the French presidency said .",Mikheil Saakashvili,Tbilisi,15,0.2315703896,,per:top_member_employee_of_org,0.4080975433,0.2989953835,0,0.0842893787,0,0,0,0,0.1423868177,0,0.0840322165,0.0840322165,0,0.2717830544,0,0,0,0.4080975433
3087LXLJ6MS1OQ1DO5O69DNR3B60F3,81d4c9e9a54dd9c61b8296f435ae36937ab05d3b1bab938789edd75bb3b1f8e1:18-20:23-24,23,18,24,20,per:places_of_residence,"After a brief series of matches against Bill Dromo in March 1965 , he finally left Florida for Don Owen in Portland , Oregon .",Don Owen,Oregon,15,0.231706396,,org:place_of_headquarters,0.3321355952,0.3084228308,0,0.3321355952,0,0,0,0,0.0697541973,0,0,0.0530027451,0,0.2896873767,0,0,0,0
3Z8UJEJOCZPO489X466X1FZN35J39T,b08325cfac9e8b74edb7f7ba34e82413fcb7a9ab09b2c46912fdc381d91e4697:9-11:7-8,7,9,8,11,per:employee_or_member_of,"The father of the then-French Minister for Justice , Robert Badinter , had died in Sobibor after being deported from Lyon during Barbie 's tenure .",Robert Badinter,Justice,15,0.2319886829,,per:top_member_employee_of_org,0.4132822557,0.1429687211,0,0,0,0,0.0606276832,0.0696297071,0.1986694312,0,0,0,0,0,0,0,0.319539615,0.4132822557
1025626517,UAD-A-0687,24,7,26,8,"per:place_of_birth,per:places_of_residence","Far from the Olympic playing fields , Beijing 's current pre- eminence was dramatized by the fall of Chen Liangyu and the rise of Xi Jinping .",Xi Jinping,Beijing,15,0.2327017894,,none,0.4295114939,0.4295114939,0,0,0,0,0,0,0.0763673133,0,0.146234306,0.086125656,0,0.1326841172,0,0,0,0.2818117402
1023973347,UAD-A-2110,12,25,14,27,"org:subsidiaries,per:founded_org","The show ran from 1967 to 1969 , and was produced by Desi Arnaz after the dissolution of both his marriage to Lucille Ball and Desilu Productions .",Desi Arnaz,Desilu Productions,15,0.2327513656,,per:employee_or_member_of,0.3541869174,0.1339090791,0,0,0,0,0,0,0.3541869174,0.219825618,0,0,0,0,0,0.0297418742,0,0.3461254341
3SZYX62S5GCN44883SW62G61LOQ754,a2aec60965655fe12178a36d2a47e4a9ae34333751eb00ddce5f323aee9ad704:11-15:4-5,4,11,5,15,org:place_of_headquarters,The adjutant general of Illinois is the senior officer of the Illinois Army National Guard and the Illinois Air National Guard .,Illinois Army National Guard,Illinois,15,0.2329782101,,org:place_of_headquarters,0.3705771367,0.3652044962,0.0827447981,0.3705771367,0,0.0295198428,0.128902385,0.0295198428,0.3214592727,0,0.0295198428,0.0295198428,0.0295198428,0.0295198428,0.0295198428,0.0295198428,0.0295198428,0.2664337824
3WRKFXQBOBJIVCZOXL5042U3VGCIYC,a7aea6778db584415761d39911fc4dc8c32d16f3e4e6fc2ffca63ca716f69737:21-22:4-5,4,21,5,22,per:place_of_death,"On Wednesday afternoon , Israel held a state ceremony in the cemetery at Mount Herzl to mark the 12th anniversary of Rabin 's assassination .",Rabin,Israel,15,0.2334355111,,per:place_of_death,0.3919508067,0.258955272,0,0,0,0.058476996,0,0,0.2232576522,0,0,0,0.3919508067,0.0694873836,0,0,0,0.2822436193
35JDMRECC4L6TGC27WT3CNP7ZOEEGV,7efd26803545ea2ef561b0c594c52a5fc2c86d8fc288c7c8cd0d19d46c500cff:27-29:18-19,27,18,29,19,per:founded_org,"Citadel recently announced the appointment of Owen Hegarty , Australian mining identity , who was the CEO of Oxiana until its recent merger with Zinifex to create Oz Minerals .",Oxiana,Oz Minerals,15,0.2339691895,,org:alternate_names,0.4002619262,0.2642607599,0.4002619262,0,0.227719002,0,0,0,0.0385294202,0.0424990901,0,0,0,0,0,0,0,0.1077583119
958116210,UAD-A-1229,30,10,32,11,"per:origin,per:employee_or_member_of","Kwasniewski , who played a key role in helping settle Ukraine 's presidential race dispute in 2004 , arrived here Wednesday and met Ukrainian President Viktor Yushchenko and Prime Minister Viktor Yanukovych Yushchenko on the same day .",Viktor Yanukovych,Ukraine,15,0.2339708888,,per:top_member_employee_of_org,0.4853834063,0.1514958762,0,0.0559047317,0,0,0,0,0.1764493341,0,0.0709120367,0.0573653751,0,0.3054705063,0,0,0.0568289634,0.4853834063
3F6045TU7D0AJAYDLF77SS293KA997,2e8fba1c68a47b2f147aff45ec709704c02664c8e807f9ad3eaffdcf0b15b602:19-20:3-5,19,3,20,5,per:founded_org,"In 1954 , Doreen Bird acquired a former vicarage , which was renamed Vicarage House and would be the college 's first permanent premises .",Doreen Bird,college,15,0.2347335589,,none,0.4141251658,0.4141251658,0,0.0519446791,0,0,0,0,0.1207568394,0.2747792922,0,0,0,0.0709870999,0,0,0,0.1881637629
950346204,UAD-U-0463,17,0,18,1,org:subsidiaries,"Mediaset , which owns three national television channels , is just one of the pillars of the Berlusconi fortune , which also include a publishing conglomerate , insurance companies , a department store and the AC Milan football team .",Berlusconi,Mediaset,15,0.2351301014,,org:subsidiaries,0.4014373195,0.1372055225,0,0,0.4014373195,0,0,0,0.0784701137,0.2328811983,0,0,0,0,0,0,0,0.279456449
37G6BXQPLQXX656GASYF61T94EOQE8,7a14d2f7be54bde2588c245e8fe720d5e9ac0510f1ebeb09713a77807529cd53:16-18:31-32,31,16,32,18,per:places_of_residence,"Pratibha Mahila Sahakari Bank ( Pratibha Women Cooperative Bank ) is a cooperative bank founded by Pratibha Patil , ( who later became the President of India ) in 1973 in Jalgaon in Maharashtra with the objective of empowering women .",Pratibha Patil,Jalgaon,15,0.2351396083,,per:places_of_residence,0.3806783924,0.3400686923,0,0.0813499799,0,0,0,0,0,0.1172789209,0.0806240145,0,0,0.3806783924,0,0,0,0
1018789622,UAD-A-1899,15,11,17,12,"per:employee_or_member_of,per:origin",Television pictures showed protestors brandishing Turkish flags and portraits of modern Turkey 's secularist founder Mustafa Kemal Ataturk .,Mustafa Kemal,Turkey,15,0.2351986006,,per:founded_org,0.5114018055,0.1787856773,0,0.0623727208,0,0,0,0,0.1277814216,0.5114018055,0.0729338018,0,0,0.3004938946,0,0,0,0.2232660355
1018628257,UAD-A-0496,1,10,2,11,"per:place_of_birth,per:places_of_residence","Chinito Junior , bred and owned by Valetska Radtke of NYC became the breed 's first and only AKC champion to date .",Junior,NYC,15,0.2352838697,,per:origin,0.4543791253,0.2554303295,0.0020778041,0.0931250195,0.0020778041,0,0,0,0.101849059,0.027806239,0.4543791253,0.1722424625,0,0.4430679385,0,0,0,0
958116209,UAD-A-1748,30,8,33,11,"per:place_of_death,per:employee_or_member_of","Saturday morning the Democratic team moved on to Cleveland , Ohio just to the northwest , where they opened the day attending a memorial service for the recently deceased Representative Stephanie Tubbs Jones , before a planned rally in Dublin .",Stephanie Tubbs Jones,"Cleveland , Ohio",15,0.2357256767,,per:top_member_employee_of_org,0.3799295246,0.3259740635,0,0,0,0,0,0,0.1389686197,0,0.1864750448,0,0.0571117982,0.2786596877,0,0,0,0.3799295246
1019741435,UAD-A-2179,0,15,3,17,"per:employee_or_member_of,per:origin","Thomas A. Hendricks , however , did get the nomination for Vice President of the United States .",Thomas A. Hendricks,United States,15,0.2361477917,,per:top_member_employee_of_org,0.4754624866,0.114522823,0,0,0,0,0,0,0.4178110248,0,0.0771346272,0.1528314288,0,0.2422625856,0,0,0.0645151279,0.4754624866
3WPCIUYH1AK56FK8V1HQ5OMBOARDTN,328c858a3976c4d7041dfd8c89cce8c75ca3ef070f35ccc18c99fcfba5af16e1:10-13:4-5,4,10,5,13,org:place_of_headquarters,"The armed forces of Portugal , commonly known as the Portuguese Armed Forces ( Forças Armadas Portuguesas ) encompasses a Navy ( Marinha ) , an Army ( Exército ) and an Air Force ( Força Aérea ) .",Portuguese Armed Forces,Portugal,15,0.2365964054,,org:place_of_headquarters,0.3874779044,0.2932106295,0.1834116062,0.3874779044,0,0,0,0,0.1358998599,0,0,0,0,0,0,0,0,0
3JUDR1D0D635BPU0H83E40KK7BYQ26,046f244612e47f5bf0bfdd17d8403738705b14e4ebf0e40907887a8277d5c4a1:0-2:3-4,3,0,4,2,per:place_of_birth,"Mihailo Petrović ( Serbian Cyrillic : Mихaилo Пeтpoвић ; born October 18 , 1957 ) is a Serbian football coach and former football player .",Mihailo Petrović,Serbian,15,0.2370896557,,per:origin,0.401391155,0.346267251,0.0674530282,0,0,0,0,0,0.0552869377,0,0.401391155,0.1408929834,0,0.279527998,0,0,0,0
1027994226,UAD-A-1394,23,17,25,18,"per:origin,per:place_of_birth","Minogue 's private life , including her marriage to Australian actor Julian McMahon and engagement to both Canadian Formula One world champion driver Jacques Villeneuve and former Bros band member Craig Logan , has been much discussed in the media .",Jacques Villeneuve,Canadian,15,0.2371486477,,per:origin,0.4183991785,0.2428891677,0,0.0371976144,0,0,0,0,0.0371976144,0,0.4183991785,0.3026865185,0,0.296069032,0,0,0.0423136092,0.0371976144
3ZXNP4Z39RX16TBTVFCDJ52Y9I47LG,a618e34dbaea6a6506cb9eabaa816bc68d9a5dc2241be44db4c5071619f5b8b2:0-2:14-16,0,14,2,16,org:subsidiaries,"Hawker Siddeley Aircraft was formed in 1935 as a result of the purchase by Hawker Aircraft of the companies of J. D. Siddeley , the automotive and engine builder Armstrong Siddeley and the aircraft manufacturer Armstrong Whitworth Aircraft .",Hawker Aircraft,Hawker Siddeley,15,0.2381782146,,org:subsidiaries,0.4631840245,0.2123887816,0.1564644249,0.0404943747,0.4631840245,0,0,0,0.0665769945,0.166550195,0,0,0,0,0,0,0,0
3J9UN9O9J34HTSN97VFROBFJWIN0J6,84dc6884a6af0c82cc0c208bf3fee73f6fb0db392106b8c96ef177544aed1f56:0-1:17-18,17,0,18,1,per:place_of_birth,"Zhai and other two colleagues , all 42 , were chosen from the first group of 14 Chinese astronauts selected in 1998 .",Zhai,Chinese,15,0.2392101515,,per:origin,0.3647456561,0.3290390316,0,0,0,0,0,0,0.1176689357,0,0.3647456561,0,0,0.1885463766,0,0,0,0
949662619,UAD-A-0569,18,16,20,17,"per:place_of_birth,per:places_of_residence","Di Natale has 12 goals in the season , tying him for fifth place with AS Roma 's Francesco Totti .",Francesco Totti,Roma,14,0.2402554705,,per:employee_or_member_of,0.4748936414,0.207356305,0.0306055478,0,0,0,0,0,0.4748936414,0,0.0846405686,0.0504838683,0,0.0504838683,0,0,0,0.2368920819
1025617602,UAD-A-1851,10,22,11,24,"per:places_of_residence,per:place_of_death","So we can disagree with some of his ideas. '' Bob Thurman , founder and director of Tibet House , a star-studded New York foundation , which focuses on Tibetan culture and heritage , said that the Dalai Lama 's position is far more moderate than activist groups elsewhere .",Bob,New York,15,0.2403894188,,per:places_of_residence,0.4648866663,0.2643181597,0,0.1267056199,0,0,0,0,0.0555071563,0.0701369467,0.0846131594,0,0,0.4648866663,0,0,0,0
1020756154,UAD-A-0421,15,24,16,27,"per:place_of_birth,per:places_of_residence","But the extra money helped to win over Pelosi and House Ways and Means Chairman Charlie Rangel , a Democrat who represents parts of New York City .",Charlie,New York City,15,0.2417970917,,per:employee_or_member_of,0.4344840318,0.147313925,0.0018533385,0,0.0018533385,0,0,0,0.4344840318,0.0018533385,0,0,0,0.191324567,0,0,0,0.2250241377
3G5RUKN2ECFV8C27MPQCATXT90BN9N,9fed6bcdf237f2e045f1e375dbb41286fb067ecdc720ea4a99415c2cc590df8d:12-16:4-5,12,4,16,5,per:founded_org,"With the merger of UPN and The WB in September 2006 into The CW Television Network , there was a question where The CW would land in Cincinnati .",UPN,The CW Television Network,15,0.2419537762,,none,0.4395881043,0.4395881043,0.1723493167,0,0.2787509547,0,0,0,0.1234848507,0.0734562625,0.0382696965,0,0,0,0,0,0,0.0438147444
957381886,UAD-A-0650,0,22,3,24,"per:places_of_residence,per:place_of_birth",Edgar C. Levey ( 1881 - 1962 ) was a Republican Speaker of the California Assembly and an assistant District Attorney in San Francisco in the early 1900s .,Edgar C. Levey,San Francisco,15,0.2419876838,,per:top_member_employee_of_org,0.4243321167,0.2233561905,0,0.0647121932,0,0,0,0,0.3506807217,0,0.047167975,0,0,0.2657864762,0,0,0,0.4243321167
1023035804,UAD-A-1600,17,21,18,23,"per:place_of_death,per:places_of_residence","Petersburg , Florida , Matt Garza pitched seven scoreless innings and the surging Tampa Bay beat nemesis Andy Pettitte and the New York Yankees for their fifth consecutive victory .",Andy,New York,15,0.2427486695,,none,0.4236389249,0.4236389249,0,0,0,0,0,0,0.293495628,0,0.0754852142,0,0,0.1402939973,0,0,0,0.0670862356
1025636719,UAD-A-0574,0,22,2,24,"per:employee_or_member_of,per:places_of_residence",Donald Tsang briefed Xi on the security work for the equestrian events of the 2008 Olympics and Paralympics to be held in Hong Kong .,Donald Tsang,Hong Kong,15,0.2428581942,,none,0.4037234949,0.4037234949,0,0,0.0464614079,0,0.0998860321,0,0.3320072393,0,0,0,0,0.1179218258,0,0,0,0
